seed,train_mae,train_rmse,train_inference_time_secs,test_mae,test_rmse,test_inference_time_secs
17,0.0010925582057103311,0.0016884764794376135,2.0303694589529186,0.0014476652442550076,0.0022980774918864794,4.242166041978635
18,0.0009994969888705693,0.0015324780676874768,2.4406525419908576,0.0012796653492869786,0.0019850039133547945,4.109006707963999
19,0.0008286036567878892,0.0012515628109927963,2.0877639589598402,0.0010768261292031173,0.001641748501828973,4.070268833951559
20,0.001178331231792675,0.0018280630667254021,2.226223875011783,0.001545292941707917,0.002440144526759246,4.363038333016448
21,0.0010490994323259148,0.0015561187438769583,2.1284408749779686,0.001418585868843675,0.002201415757226929,4.164074667030945
22,0.001159135974331292,0.0017665533743142642,3.0768865839927457,0.001541226894575712,0.0023670466333066287,5.332746624946594
23,0.0011800677129935346,0.0017038090957750957,2.2751442499575205,0.0015690174808935641,0.002308865538652613,4.447976374998689
24,0.0010324940731030621,0.0015391065217428292,1.775008958997205,0.0013958811054135905,0.002160793725460592,3.835211875033565
25,0.0007085132265737936,0.0011145068360732832,1.7677064589806832,0.0009189260773074956,0.001482871809828969,3.6706562910112552
26,0.00088786980186641,0.0012624057129123965,1.732589958992321,0.0011957664583882352,0.0018684589757848005,3.782811417011544
27,0.0019026233018838532,0.002520096508979384,1.9778330830158666,0.0025859359838395577,0.0037372610556162355,3.6919672089861706
28,0.0027802086615179504,0.003623322284035393,1.8011137080029584,0.00386215200550852,0.005666533957319872,3.621626166976057
29,0.0017991191241994106,0.0024732498594434126,1.788843083952088,0.002304398928515839,0.003228641688119694,3.797408665996045
30,0.0009347549242225163,0.0013755161323700201,2.048796083952766,0.0011998623622208131,0.0018043008011672248,3.6487520840018988
31,0.0013208370620541865,0.001922742050697741,1.8700292080175132,0.0017055382269714897,0.0025169811767739077,3.666737124964129
32,0.0009272299912848916,0.0013395061296756971,1.884981416980736,0.001211257750072259,0.0017730743276392798,3.618179540964775
33,0.0008916053091447253,0.0013518936485871806,1.7564450420322828,0.0011613648516155,0.001816700026440694,3.643367250042502
34,0.0005200421383015264,0.0007776754701221272,1.9735873329918832,0.000654021156776317,0.0010170843873734683,3.6947575829690322
35,0.0010089706294840347,0.0014882521591559163,1.8812024160288274,0.0013503664482118298,0.0024989476301648505,3.9951683749677613
36,0.0009370591719542791,0.0013622423445398524,1.8222237500012852,0.0012787485635016441,0.0019266946141159923,3.6631730839726515
37,0.0013356770865607388,0.0018802641366947662,1.8575231250142679,0.0017697122588848594,0.0025050498133180332,3.7209330000332557
38,0.0009723834338917939,0.0014257710302610098,1.9799473749590106,0.0013255572203790284,0.002036492220851437,3.745392416953109
39,0.0013950518982233128,0.001966462746825573,1.8810698749730363,0.001914254500252268,0.0028272457002189826,3.6915104999789037
40,0.0007403993850585995,0.0010944243242347878,1.9636109590064734,0.0010274857723703093,0.0016908630060472195,3.739874500024598
41,0.0012671128611695362,0.0019210587996542213,1.9752258749795146,0.0016688238754676789,0.002590125945686523,3.8015793340164237
42,0.0024622120603606714,0.0032013728833854,2.061158000025898,0.0031669042071694902,0.004413063155213138,3.7374043749878183
43,0.000877700962995251,0.0013412967187590964,1.8245947089744732,0.0011586933778234996,0.0018929070389704411,3.86653512500925
44,0.0010137602056908947,0.0015550151278572336,1.7904154999996535,0.0013284719934083065,0.0020834903816477324,3.6909533330472186
45,0.0009814385111367174,0.0015731745408605479,1.874356790969614,0.0012942063461247862,0.0020965466682006197,3.7216521670343354
46,0.0009313473247103123,0.00135043418225377,2.0204045830178075,0.0012233982090182984,0.0018292691748570504,3.7746675409725867
47,0.0011489219413482168,0.0016752987911349186,1.8948813329916447,0.0014711821194661593,0.002186942533271817,3.671066582959611
48,0.0010420418373410627,0.0015991297386051288,1.914613000000827,0.0013614510311966133,0.002161537840709334,3.6695096669718623
49,0.0008626794467019781,0.0013044569790953277,1.8360026250011288,0.0011154909745635325,0.0016932303723687656,3.9798914580023848
