layer_width,sgkan_swim_fit_time,sgkan_random_fit_time,hkan_fit_time
2,0.34561725000094157,0.2589889170048991,0.013619125005789101
10,1.4733883750013774,1.388588375004474,0.09340891700412612
25,3.136567459005164,3.7911438339942833,0.21645516699936707
50,6.033792624992202,8.884672916989075,0.3653152499900898
100,12.351749249995919,21.963521166995633,0.5947139999916544
250,30.33496083400678,41.11532612500014,1.4359819999954198
500,68.34122874999593,65.12576075000106,2.6585410830011824
750,122.59632083399629,96.18018675000349,3.8857072920072824
1000,157.744993625005,121.88623870899028,5.218857833999209
