number,value,datetime_start,datetime_complete,duration,params_alpha_edge,params_alpha_neuron,params_kernel_type,params_layer_width,params_num_inducing,user_attrs_alpha_edge,user_attrs_alpha_neuron,fit_duration_sec,kernel_type,user_attrs_layer_width,user_attrs_num_inducing,sigma_scale,val_rmse,system_attrs_grid_id,system_attrs_search_space,state,test_rmse
61,0.030825318014302543,2026-08-06 22:34:09.956059,2026-08-06 22:34:10.463120,0.507061,1.0,0,matern,100,10,1.0,0,0.46113116700007595,matern,100,10,1,0.030825318014302543,61,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
62,0.007363807470077992,2026-08-06 22:34:10.467913,2026-08-06 22:34:27.319445,16.851532,1.0,0,rbf,500,100,1.0,0,15.723058457999741,rbf,500,100,1,0.007363807470077992,62,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
63,0.0011236547611734194,2026-08-06 22:34:27.323953,2026-08-06 22:34:59.065853,31.7419,0.1,0,matern,1000,75,0.1,0,29.32164237500001,matern,1000,75,1,0.0011236547611734194,63,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
64,0.0036243558250994654,2026-08-06 22:34:59.071879,2026-08-06 22:35:04.106984,5.035105,1.0,0,rbf,1000,10,1.0,0,4.756269917000282,rbf,1000,10,1,0.0036243558250994654,64,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
65,0.021759373543079136,2026-08-06 22:35:04.110717,2026-08-06 22:35:25.752245,21.641528,0.0,0,periodic,500,100,0.0,0,19.72956541600024,periodic,500,100,1,0.021759373543079136,65,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
66,0.03729127908708525,2026-08-06 22:35:25.757019,2026-08-06 22:35:27.119725,1.362706,0.0,0,periodic,250,10,0.0,0,1.2327469589999964,periodic,250,10,1,0.03729127908708525,66,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
67,0.002525740226810232,2026-08-06 22:35:27.123724,2026-08-06 22:35:32.773428,5.649704,1.0,0,matern,1000,10,1.0,0,5.2575188330001765,matern,1000,10,1,0.002525740226810232,67,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
68,0.006347866620328551,2026-08-06 22:35:32.776863,2026-08-06 22:35:44.969432,12.192569,0.1,0,periodic,1000,25,0.1,0,11.031903540999792,periodic,1000,25,1,0.006347866620328551,68,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
69,0.002646860847599251,2026-08-06 22:35:44.973889,2026-08-06 22:35:54.419747,9.445858,1.0,0,rbf,1000,25,1.0,0,8.7780137499999,rbf,1000,25,1,0.002646860847599251,69,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
70,0.0029126618928548916,2026-08-06 22:35:54.424126,2026-08-06 22:36:19.212386,24.78826,0.1,0,rbf,1000,75,0.1,0,22.98485433399992,rbf,1000,75,1,0.0029126618928548916,70,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
71,0.038476696085182206,2026-08-06 22:36:19.215456,2026-08-06 22:36:22.143862,2.928406,0.0,0,periodic,250,25,0.0,0,2.5926353340000787,periodic,250,25,1,0.038476696085182206,71,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
72,0.11488946484945049,2026-08-06 22:36:22.147387,2026-08-06 22:36:28.411002,6.263615,0.0,0,rbf,250,75,0.0,0,5.842037375000018,rbf,250,75,1,0.11488946484945049,72,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
73,0.025447477088332844,2026-08-06 22:36:28.414400,2026-08-06 22:36:29.990016,1.575616,1.0,0,periodic,250,10,1.0,0,1.4397048749997339,periodic,250,10,1,0.025447477088332844,73,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
74,0.007375273841476564,2026-08-06 22:36:29.993225,2026-08-06 22:37:14.546453,44.553228,1.0,0,periodic,1000,100,1.0,0,40.63177187500014,periodic,1000,100,1,0.007375273841476564,74,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
75,0.0030956392468119574,2026-08-06 22:37:14.549298,2026-08-06 22:37:22.554530,8.005232,0.1,0,matern,750,25,0.1,0,7.348430541000198,matern,750,25,1,0.0030956392468119574,75,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
76,0.021623774232339302,2026-08-06 22:37:22.557754,2026-08-06 22:37:30.871067,8.313313,1.0,0,periodic,250,75,1.0,0,7.484636499999851,periodic,250,75,1,0.021623774232339302,76,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
77,0.00255285751245798,2026-08-06 22:37:30.874179,2026-08-06 22:37:42.036488,11.162309,1.0,0,matern,1000,25,1.0,0,10.159212000000025,matern,1000,25,1,0.00255285751245798,77,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
78,0.011366568749131483,2026-08-06 22:37:42.040945,2026-08-06 22:37:58.366098,16.325153,0.1,0,periodic,500,75,0.1,0,14.649219750000157,periodic,500,75,1,0.011366568749131483,78,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
79,0.03236549100120435,2026-08-06 22:37:58.384294,2026-08-06 22:38:13.583616,15.199322,0.0,0,periodic,500,75,0.0,0,13.723286625000128,periodic,500,75,1,0.03236549100120435,79,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
80,0.02336148634039828,2026-08-06 22:38:13.588482,2026-08-06 22:38:24.710867,11.122385,0.001,0,periodic,250,100,0.001,0,10.176372375000028,periodic,250,100,1,0.02336148634039828,80,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
81,0.002113201472753303,2026-08-06 22:38:24.714166,2026-08-06 22:38:48.328648,23.614482,1.0,0,matern,500,100,1.0,0,21.697361915999863,matern,500,100,1,0.002113201472753303,81,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
82,0.012255555684538434,2026-08-06 22:38:48.331806,2026-08-06 22:38:50.683769,2.351963,0.001,0,rbf,250,25,0.001,0,2.1949200829999427,rbf,250,25,1,0.012255555684538434,82,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
83,0.004744327359235101,2026-08-06 22:38:50.688720,2026-08-06 22:39:24.599648,33.910928,10.0,0,rbf,1000,100,10.0,0,31.706477583000378,rbf,1000,100,1,0.004744327359235101,83,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
84,0.014716623499913392,2026-08-06 22:39:24.604925,2026-08-06 22:39:27.299107,2.694182,0.001,0,matern,250,25,0.001,0,2.5069250840001587,matern,250,25,1,0.014716623499913392,84,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
85,0.08434988299100113,2026-08-06 22:39:27.302158,2026-08-06 22:39:30.753762,3.451604,1.0,0,rbf,100,100,1.0,0,3.2473998750001556,rbf,100,100,1,0.08434988299100113,85,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
86,0.024585404857981663,2026-08-06 22:39:30.758020,2026-08-06 22:39:40.367286,9.609266,0.0,0,rbf,1000,25,0.0,0,8.824883541999952,rbf,1000,25,1,0.024585404857981663,86,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
87,0.08612448053690427,2026-08-06 22:39:40.380878,2026-08-06 22:39:40.880950,0.500072,0.1,0,rbf,100,10,0.1,0,0.4694315839997216,rbf,100,10,1,0.08612448053690427,87,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
88,0.07809609108775704,2026-08-06 22:39:40.883920,2026-08-06 22:39:43.500730,2.61681,0.1,0,rbf,100,75,0.1,0,2.4681852090002394,rbf,100,75,1,0.07809609108775704,88,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
89,0.010410336415722251,2026-08-06 22:39:43.505766,2026-08-06 22:40:28.086764,44.580998,0.0,0,matern,1000,100,0.0,0,41.039713499999834,matern,1000,100,1,0.010410336415722251,89,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
90,0.032298014596629586,2026-08-06 22:40:28.090645,2026-08-06 22:40:32.618115,4.52747,10.0,0,matern,100,100,10.0,0,4.215031875000022,matern,100,100,1,0.032298014596629586,90,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
91,0.058530675007978525,2026-08-06 22:40:32.623477,2026-08-06 22:41:03.905049,31.281572,10.0,0,periodic,750,100,10.0,0,28.38421283400021,periodic,750,100,1,0.058530675007978525,91,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
92,0.04049534390579739,2026-08-06 22:41:03.908330,2026-08-06 22:41:04.543148,0.634818,1.0,0,periodic,100,10,1.0,0,0.5664851249998719,periodic,100,10,1,0.04049534390579739,92,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
93,0.08721177203995327,2026-08-06 22:41:04.548631,2026-08-06 22:41:06.981873,2.433242,1.0,0,rbf,100,75,1.0,0,2.277673125000092,rbf,100,75,1,0.08721177203995327,93,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
94,0.03889571270346683,2026-08-06 22:41:06.984538,2026-08-06 22:41:12.825142,5.840604,1.0,0,periodic,500,25,1.0,0,5.32220499999994,periodic,500,25,1,0.03889571270346683,94,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
95,0.0031941434196197417,2026-08-06 22:41:12.827876,2026-08-06 22:41:56.651530,43.823654,10.0,0,matern,1000,100,10.0,0,40.30008224999983,matern,1000,100,1,0.0031941434196197417,95,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
96,0.0011924302654646472,2026-08-06 22:41:56.656378,2026-08-06 22:42:40.709468,44.05309,0.001,0,matern,1000,100,0.001,0,40.76235720800014,matern,1000,100,1,0.0011924302654646472,96,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
97,0.02682362220450226,2026-08-06 22:42:40.712420,2026-08-06 22:42:57.738639,17.026219,0.0,0,rbf,1000,50,0.0,0,15.90452683300009,rbf,1000,50,1,0.02682362220450226,97,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
98,0.019488905157138615,2026-08-06 22:42:57.741899,2026-08-06 22:43:02.671456,4.929557,0.1,0,periodic,750,10,0.1,0,4.43530974999976,periodic,750,10,1,0.019488905157138615,98,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
99,0.07467111354174483,2026-08-06 22:43:02.675091,2026-08-06 22:43:03.229821,0.55473,0.001,0,matern,100,10,0.001,0,0.4984229579999919,matern,100,10,1,0.07467111354174483,99,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
100,0.0024841254269269307,2026-08-06 22:43:03.239854,2026-08-06 22:43:15.546961,12.307107,0.1,0,rbf,750,50,0.1,0,11.30865166700005,rbf,750,50,1,0.0024841254269269307,100,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
101,0.0060343072065104164,2026-08-06 22:43:15.550271,2026-08-06 22:43:32.484015,16.933744,0.001,0,periodic,750,50,0.001,0,15.430732083999828,periodic,750,50,1,0.0060343072065104164,101,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
102,0.0178664672504189,2026-08-06 22:43:32.490238,2026-08-06 22:43:38.208707,5.718469,0.001,0,periodic,250,50,0.001,0,5.248881667000205,periodic,250,50,1,0.0178664672504189,102,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
103,0.015920933861039082,2026-08-06 22:43:38.212034,2026-08-06 22:43:47.793842,9.581808,0.0,0,periodic,750,25,0.0,0,8.504920042000322,periodic,750,25,1,0.015920933861039082,103,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
104,0.005677675348428391,2026-08-06 22:43:47.796884,2026-08-06 22:43:52.867195,5.070311,0.001,0,periodic,750,10,0.001,0,4.68400766700006,periodic,750,10,1,0.005677675348428391,104,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
105,0.12524987433949153,2026-08-06 22:43:52.872096,2026-08-06 22:44:01.240502,8.368406,0.0,0,rbf,500,50,0.0,0,7.8419842499997685,rbf,500,50,1,0.12524987433949153,105,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
106,0.06501481033286424,2026-08-06 22:44:01.243659,2026-08-06 22:44:02.395821,1.152162,0.001,0,matern,100,25,0.001,0,1.0503912920003131,matern,100,25,1,0.06501481033286424,106,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
107,0.014888141997959809,2026-08-06 22:44:02.399215,2026-08-06 22:44:08.800538,6.401323,10.0,0,periodic,1000,10,10.0,0,5.878390083999875,periodic,1000,10,1,0.014888141997959809,107,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
108,0.018986112635170534,2026-08-06 22:44:08.805150,2026-08-06 22:44:31.012374,22.207224,1.0,0,periodic,500,100,1.0,0,20.09609170800013,periodic,500,100,1,0.018986112635170534,108,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
109,0.05462969716829885,2026-08-06 22:44:31.015762,2026-08-06 22:44:33.426647,2.410885,10.0,0,rbf,100,75,10.0,0,2.250341667000157,rbf,100,75,1,0.05462969716829885,109,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
110,0.039905238981885464,2026-08-06 22:44:33.429766,2026-08-06 22:44:34.106060,0.676294,10.0,0,matern,100,10,10.0,0,0.6260180829999626,matern,100,10,1,0.039905238981885464,110,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
111,0.04768078899649451,2026-08-06 22:44:34.109345,2026-08-06 22:44:46.854864,12.745519,0.0,0,rbf,750,50,0.0,0,11.763062125000033,rbf,750,50,1,0.04768078899649451,111,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
112,0.04605075077952198,2026-08-06 22:44:46.857989,2026-08-06 22:44:48.827318,1.969329,10.0,0,rbf,100,50,10.0,0,1.8185686669999086,rbf,100,50,1,0.04605075077952198,112,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
113,0.007872998387004013,2026-08-06 22:44:48.830156,2026-08-06 22:44:50.025496,1.19534,0.1,0,rbf,250,10,0.1,0,1.095564041000216,rbf,250,10,1,0.007872998387004013,113,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
114,0.006391277303912409,2026-08-06 22:44:50.028758,2026-08-06 22:45:06.081704,16.052946,0.001,0,matern,500,75,0.001,0,14.702400500000294,matern,500,75,1,0.006391277303912409,114,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
115,0.006009165382405615,2026-08-06 22:45:06.084855,2026-08-06 22:45:14.942688,8.857833,0.1,0,rbf,250,100,0.1,0,8.223508333000154,rbf,250,100,1,0.006009165382405615,115,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
116,0.0023427728866987725,2026-08-06 22:45:14.945762,2026-08-06 22:45:35.695796,20.750034,10.0,0,rbf,750,75,10.0,0,19.355138542000077,rbf,750,75,1,0.0023427728866987725,116,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
117,0.005831489504217143,2026-08-06 22:45:35.699499,2026-08-06 22:45:58.640959,22.94146,0.001,0,matern,500,100,0.001,0,21.023692375000337,matern,500,100,1,0.005831489504217143,117,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
118,0.02889377484294316,2026-08-06 22:45:58.644107,2026-08-06 22:46:03.312227,4.66812,1.0,0,matern,100,100,1.0,0,4.2935449589999735,matern,100,100,1,0.02889377484294316,118,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
119,0.021846455859655382,2026-08-06 22:46:03.315357,2026-08-06 22:46:06.711761,3.396404,0.001,0,matern,100,75,0.001,0,3.1301292080001986,matern,100,75,1,0.021846455859655382,119,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
120,0.008218157589395706,2026-08-06 22:46:06.714536,2026-08-06 22:46:13.378528,6.663992,0.1,0,rbf,250,75,0.1,0,6.053626207999969,rbf,250,75,1,0.008218157589395706,120,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
121,0.012888773604712954,2026-08-06 22:46:13.382809,2026-08-06 22:46:22.230698,8.847889,0.1,0,periodic,250,75,0.1,0,8.008684999999787,periodic,250,75,1,0.012888773604712954,121,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
122,0.00897124688776654,2026-08-06 22:46:22.233668,2026-08-06 22:46:26.825533,4.591865,10.0,0,rbf,500,25,10.0,0,4.210555000000113,rbf,500,25,1,0.00897124688776654,122,"{'alpha_edge': [0, 0.001, 0.1, 1, 10], 'alpha_neuron': [0], 'kernel_type': ['rbf', 'matern', 'periodic'], 'layer_width': [100, 250, 500, 750, 1000], 'num_inducing': [10, 25, 50, 75, 100]}",COMPLETE,
