seed,train_mae,train_rmse,train_inference_time_secs,test_mae,test_rmse,test_inference_time_secs,fit_time_secs
0,0.10071035479771638,0.11616896955111361,1.1533640830020886,0.011828621799066776,0.01574007202908914,1.8484378330031177,2.460392667009728
1,0.10084918008692967,0.11631431653486513,0.8737869169999612,0.011958600459031087,0.015792629785896413,1.7588656660082052,2.274593417008873
2,0.10070358526264461,0.11614276349200986,0.9340533329959726,0.011746348021299643,0.015548119091992165,1.7049713340093149,2.3252851249999367
3,0.1006609226072737,0.11614129438283753,2.3658360830013407,0.012359373450319457,0.01594223121908636,1.9443408329971135,2.4228368750045775
4,0.10078114474208415,0.11635410621041224,1.2513337499985937,0.01218815640364772,0.016042452698903437,2.092996042003506,2.679714707992389
5,0.10049391145895124,0.11604290161103828,1.1405414170003496,0.013391279267145251,0.016840183944541592,1.8837562080007046,2.4492062919889577
6,0.10069085282820787,0.11615299549915223,0.9969759579980746,0.012761079024374953,0.016345393932494366,2.2373696659924462,2.396850250006537
7,0.10089197494977434,0.11639251604742246,1.0535785839892924,0.013357632818627806,0.017389393943459296,1.9293152500031283,2.2462478329980513
8,0.10076090787803473,0.11626718092028313,0.9587606249988312,0.01250335297147321,0.016409695063016882,1.833811542004696,2.522214583004825
9,0.10087937587098038,0.1163387405919519,1.0018337080109632,0.012677634684316184,0.01674583344523235,2.1905737909983145,2.3070484579948243
10,0.10099656409503587,0.11639512946856027,1.0209453330026008,0.012280131811708159,0.01601664686063783,1.846382582996739,2.6540135410032235
11,0.1008849030749652,0.11634862449488995,0.9993875829968601,0.012213745283359263,0.01583756484518892,1.7436083750071703,2.3664746249996824
12,0.10082064972455738,0.11612365436073382,1.1102730830025394,0.01085566912593491,0.014221355270506423,1.9295331250032177,2.6066149580001365
13,0.10086721190519345,0.11629424296032699,0.8471442090085475,0.011533714849441289,0.015152868269345627,1.837747291996493,2.22991979199287
14,0.10073062299895773,0.11612832451373616,0.9363661249954021,0.013083534854606541,0.016367825809293867,1.789907291997224,2.3138733329979004
15,0.1006898999273776,0.11619066246419858,0.9667365420027636,0.012607353831519206,0.01609958819885625,1.9817194170027506,2.602901459002169
16,0.10078472056156333,0.11616629715242387,0.9415769580082269,0.012002539969606789,0.015407841186940783,1.8688398749945918,2.3898232920037117
17,0.10067731897641267,0.1161250221724264,1.2314772920071846,0.013534781126642739,0.017640156463137876,2.0068861250038026,2.5158256249997066
