layer_width,sgkan_swim_train_inf_time,sgkan_swim_test_inf_time,sgkan_random_train_inf_time,sgkan_random_test_inf_time,hkan_train_inf_time,hkan_test_inf_time
2,0.00798579199181404,0.014596124994568527,0.007392458006506786,0.03563933400437236,0.002936958000645973,0.011274125005002134
10,0.06139466600143351,0.13768520900339354,0.046757957999943756,0.11361949999991339,0.028651209009694867,0.0414424170012353
25,0.1923811669985298,0.4168782920023659,0.17081266599416267,0.30088033400534187,0.1390950829954818,0.13971195799240377
50,0.3334639579989016,0.5929817919968627,0.32033175000105985,0.657943250000244,0.1461002500000177,0.2680203750060173
100,0.6200237080047373,1.3551020409940975,0.5922972499975003,1.2288593749981374,0.35740208299830556,0.5245447920024162
250,1.7169563749921508,3.1750099170021713,1.555557832994964,3.2811687500070548,0.6223302909929771,1.3949596249876777
500,3.4819427080074092,6.368147540997597,3.0383809999912046,6.395253791997675,1.4660982089990284,2.7259213340003043
750,5.3803380410099635,10.811481458003982,4.6362205000041286,9.401282958002412,1.900023542009876,3.81448062499112
1000,6.234197041994776,12.632550750000519,6.757819334001397,13.74608983300277,2.4812378750066273,5.445210208999924
