seed,train_mae,train_rmse,train_inference_time_secs,test_mae,test_rmse,test_inference_time_secs,fit_time_secs
0,0.19562675583685213,0.22954425227191508,22.71646641701227,0.24305170374723506,0.2848786118833194,6.936367917020107,90.28920591701171
1,0.193640642019469,0.2269175978386629,22.51701308399788,0.24395671060169416,0.288864616535365,7.396793207997689,79.9677144169982
2,0.19761911286629338,0.2305347766048341,27.298397417005617,0.2487397541520213,0.29186291088792143,7.161060874990653,81.26674187500612
3,0.19660611534145583,0.2305087748393353,23.00381558400113,0.24793272838337166,0.29146984295618,7.246424415992806,81.55106595801772
4,0.1957512459151511,0.22973335586341642,23.300047791999532,0.2443807361251459,0.2867014589315039,8.030290707974927,84.40793183297501
5,0.1941271931139275,0.2275696201377334,22.976490833010757,0.2515462560149062,0.29499986418918556,7.017028041998856,96.40422445902368
6,0.19526446196278333,0.22909263797333843,22.556751666998025,0.2454329212481036,0.2877272278784529,6.863560750003671,81.47729683300713
7,0.19314191445987208,0.22706086853265203,24.147532250004588,0.2517950542803434,0.29687615184271565,8.375988917017821,82.69732249999652
8,0.19502072027000053,0.2287324660304649,24.479618374985876,0.24733023247558097,0.29325728080565344,7.868388125003548,95.46156420899206
9,0.19461125458241815,0.22805001653831852,24.705684415996075,0.24122745204734478,0.2840801164672069,8.424113292014226,91.21944170899224
10,0.1944758111544398,0.22751532343759473,27.395451749995118,0.24845126101127948,0.2899111886289307,8.114092708012322,90.7964822500071
11,0.19536378898903575,0.22841486389264642,24.562362916010898,0.24685913682082655,0.28874449491104304,8.352489915996557,90.83143637501053
12,0.197199834775218,0.23031768975557973,22.431050707993563,0.24107496579706472,0.283566234069642,7.595281124988105,95.60845433399663
13,0.1970977018560674,0.2308905241967114,23.77731491700979,0.2519650659433627,0.29405909258517493,7.77563241700409,91.15973225000198
14,0.19440523950967376,0.22771539713481329,23.090470333001576,0.25252212903107707,0.29346850282444553,7.5446794999879785,82.93927791601163
15,0.19827357033581347,0.2305438790372909,24.868316125008278,0.24300954219507911,0.28434031073239086,11.720229750004364,85.07230133301346
16,0.19662082935647637,0.23062239970491352,23.45931579201715,0.24172871580581942,0.28631792901217734,7.498566333000781,82.21700612499262
17,0.19376723014644293,0.22795954783075767,23.891298457980156,0.24391091496490408,0.2865966724924377,7.249441542022396,82.74970583300455
