seed,train_mae,train_rmse,train_inference_time_secs,test_mae,test_rmse,test_inference_time_secs,fit_time_secs
14,2.097638694686932e-13,2.6030251339993363e-13,1.9236218750011176,2.56392407786243e-13,3.5400632253078814e-13,3.861684708012035,5.756513792002806
15,1.894239799737907e-13,2.438041359067301e-13,1.8038808749988675,2.797810436845909e-13,7.127135099728412e-13,3.628222541010473,5.656793500005733
16,1.502463764513351e-13,1.8809020229549317e-13,1.882079959003022,1.966943679939802e-13,3.6819688867335207e-13,3.869985124998493,5.931660667003598
17,1.7587111003636303e-13,2.2434765001590973e-13,1.9736108749930281,2.1328381782464946e-13,2.840112294363387e-13,3.7245516249968205,5.621843208005885
18,1.8317310515603147e-13,2.28726897690132e-13,1.922123875003308,2.0857401973492463e-13,2.832176382990587e-13,4.118600332993083,5.757553499992355
19,1.737266358547984e-13,2.2384652371745642e-13,1.935544291001861,2.1817089579839786e-13,3.4921201942341583e-13,3.722379375001765,5.883458709009574
20,2.2852613135171396e-13,2.825031218538371e-13,2.0051534170052037,3.011339503236209e-13,5.24428735419265e-13,3.7734633330110228,5.59403520799242
21,1.112946769465939e-13,1.3716109962509116e-13,2.0136291250091745,1.333061581653143e-13,1.889364137436498e-13,3.9963516669959063,5.634450124998693
22,2.314059634883625e-13,2.9878550815986286e-13,1.824069624999538,3.1671969778133925e-13,5.696359695324389e-13,3.9262523330107797,5.7084671670018
23,2.2208530500722468e-13,2.6249593231274515e-13,1.9207416249992093,2.759424222499867e-13,4.16027098273858e-13,4.162066208009492,5.8982990000076825
24,1.660795230506995e-13,2.1864127879338351e-13,2.089317417005077,2.3647176209767817e-13,4.487287807863051e-13,3.793657999995048,6.075894624998909
25,2.1623671637993614e-13,2.708999371253466e-13,1.9130787090107333,2.884501566814972e-13,5.430273137933275e-13,3.748637292010244,5.598253207994276
26,1.2020504938647924e-13,1.5030903776509522e-13,2.148531875005574,1.432461135426606e-13,1.8899738621812676e-13,4.177128625000478,5.809689249988878
27,1.8331764994883315e-13,2.2725080949198073e-13,1.9848443329974543,2.1673282674165808e-13,3.228334139839972e-13,3.986277832998894,5.699664042011136
28,1.6431973837160997e-13,2.0821628007964065e-13,1.9870625839976128,2.1794192609875208e-13,3.7648023411483384e-13,3.718534333005664,6.081824959008372
29,2.0122075117257055e-13,2.5310215319370787e-13,1.9621055409952533,2.676882474838822e-13,4.4676566103616546e-13,3.8992127909878036,5.624037375004264
30,2.4994259266442054e-13,3.262311515740501e-13,2.0130801670020446,3.134574673568512e-13,4.548635462452305e-13,3.8013734580017626,5.565389666007832
31,1.6621304228803258e-13,2.1379193314508948e-13,2.0567341249989113,2.0452196807196855e-13,3.162657753391903e-13,3.89154608399258,5.965007584003615
32,1.6807841646260258e-13,2.0898994129173278e-13,1.9871968329971423,2.1117817585364395e-13,3.8725870239669233e-13,3.9441681250027614,5.827418332992238
33,1.414338673955129e-13,1.8500680250482127e-13,1.8821790829970269,1.6393416541377091e-13,2.1846838499734782e-13,4.070312750001904,5.782355667004595
34,1.467248416514577e-13,1.8916618468160916e-13,1.8945421249954961,2.0098327681354567e-13,3.4314883557097855e-13,3.711515791990678,5.663761207993957
35,3.022596312129977e-13,4.03147517006284e-13,1.971321083008661,4.1120267670085493e-13,7.333562106325503e-13,4.38643220900849,5.686177541996585
36,1.201508316450717e-13,1.5270403300271726e-13,2.0208134169952245,1.845014725241202e-13,3.893144712555121e-13,3.9578537920024246,6.10522891698929
37,1.7027156559712432e-13,2.1409907338025307e-13,2.038214541011257,2.6152014134572843e-13,5.997860290542014e-13,4.0735687499982305,5.692506417006371
38,1.7055799134135796e-13,2.127798640259257e-13,1.950028666993603,2.548839492290682e-13,6.44935642487984e-13,3.8930239579931367,5.687673291991814
39,2.03059323522492e-13,2.5068090900115154e-13,1.9443718330003321,2.3852528983670006e-13,3.0436191128153935e-13,3.761402292002458,5.786736583002494
40,2.1345421957752463e-13,2.7336454046736853e-13,1.9900982079998357,2.8064139710449976e-13,4.97169524564912e-13,3.9223024169914424,5.883024291993934
41,1.9953054937460468e-13,2.494802339782034e-13,1.9764471660018899,2.643112769843141e-13,4.466993792451351e-13,4.2801998750073835,5.820408957995824
42,2.951717557875266e-13,3.717611460330847e-13,2.1869527499948163,3.3857231501499596e-13,4.5108266661835496e-13,3.7749698749976233,5.719546416992671
43,1.3661479725257663e-13,1.701506811291855e-13,2.065531500003999,1.8163254481587355e-13,3.1305089411266157e-13,4.015973250003299,5.699799124995479
44,2.3309007432525954e-13,2.879982441242146e-13,1.7941387920000125,3.4058746660226055e-13,6.493912387199154e-13,3.918907625004067,5.8187949580024
45,1.9264741815683273e-13,2.4957899463596487e-13,2.0072388329863315,2.3287290668261254e-13,3.667405623885485e-13,4.015875832992606,5.731780500005698
46,2.1704348457385335e-13,2.732855661987752e-13,1.8999520420038607,2.547527901263923e-13,3.377128613492214e-13,4.175133584009018,5.776753708996694
47,1.8849485097782726e-13,2.3687604283769646e-13,1.9288476669898955,2.909085503345339e-13,6.024175115051346e-13,3.9417446660081623,5.482029082995723
48,2.093963114013775e-13,2.6501802581206173e-13,1.9568606249958975,2.877096525906171e-13,5.16919404955156e-13,3.835234083002433,5.879008167001302
49,1.386721661111867e-13,1.7293469550337623e-13,2.050118625003961,1.8188485842912703e-13,2.990744408852274e-13,4.004019500003778,5.941419292008504
