seed,train_mae,train_rmse,train_inference_time_secs,test_mae,test_rmse,test_inference_time_secs,fit_time_secs
0,0.00035446260026153784,0.0005326687600793363,7.517290625008172,0.000566464901271346,0.0012303346767327979,14.488845291998587,22.59977787498792
1,0.0003479252738899938,0.0005199216817295145,8.093817874992965,0.0006643318399451433,0.002893519224042873,16.35453383300046,23.577978209010325
2,0.00045757146616708517,0.0006421849079204058,7.110783750002156,0.0007291917126883701,0.0024873827353937713,13.877878791987314,19.818639709003037
3,0.0008492615828417634,0.0013203058817979343,7.496199583998532,0.0014316431874626674,0.004405766458874359,14.602178041008301,19.75036024999281
4,0.0004190385606154857,0.0006310670781695529,7.225617874995805,0.0007362569660671645,0.0032447847369983566,13.952141041998402,19.359068167002988
5,0.0002556225706948387,0.00037235099986424996,9.161847499999567,0.0004947518342842038,0.003092237333669366,13.913019625004381,19.747119583000313
6,0.0004763600021117454,0.0007726446537770019,7.337049665991799,0.000878375097094047,0.0033487972895481434,14.121625499989023,20.268886584002757
7,0.00031364644757434044,0.00045846816152023655,7.249408832998597,0.00046451453659878084,0.0009757626398269188,14.021742625001934,20.01531145798799
8,0.0007792758225409532,0.00120835732567081,7.354658416996244,0.0010671875025555927,0.0018078518643812017,14.237014415994054,20.268381375004537
9,0.0004631121530318538,0.0007187487357632358,7.271500417002244,0.0008043179637995671,0.0028005988169964254,14.0179507080029,20.25872533301299
10,0.00024183820562461626,0.0003249128214220162,7.254279250002583,0.0003630349964821629,0.0007482204993945898,14.164448249997804,20.340595292000216
11,0.0002712235380960332,0.00042346612549321754,7.264848167003947,0.0005086658261914895,0.0023705935408170143,14.113490458010347,20.60823925001023
12,0.00016389556489753728,0.00025317290093415375,7.645137999992585,0.00029734614522082574,0.002023176168093693,14.839799167006277,20.330204915997456
13,0.0007015648685161817,0.000964777395436158,7.69423895800719,0.001074958654943582,0.002304730815790858,14.269679250006448,23.837200291003683
