seed,train_mae,train_rmse,train_inference_time_secs,test_mae,test_rmse,test_inference_time_secs,fit_time_secs
0,2.0581130163599993e-05,3.9807106780020305e-05,0.024058791997958906,2.476809247042406e-05,6.630805230275143e-05,0.03377300000283867,38.492863125007716
1,1.7439858899851337e-05,2.886670093773314e-05,0.02333137499226723,2.0888822759133065e-05,5.048493724095452e-05,0.03261495799233671,39.338895666995086
2,9.069937921586696e-06,1.6789934340046086e-05,0.02554333399166353,1.1409543831004737e-05,5.322382019620568e-05,0.0331423339957837,40.852438125002664
3,2.0542303228478325e-05,3.795972987744615e-05,0.026384958007838577,2.6989331132629046e-05,0.000195392611138631,0.03818316699471325,39.96005945799698
4,2.237573829840278e-05,3.8373831776114206e-05,0.024983625000459142,2.723603872825232e-05,9.89814285876695e-05,0.03890687500825152,40.14221791700402
5,1.2601056413217993e-05,2.096707834087849e-05,0.026808124996023253,1.549044891898566e-05,4.389444691715466e-05,0.03323666700453032,40.09595408300811
6,1.5909958412638274e-05,3.050770873065651e-05,0.028982584000914358,2.044685163052105e-05,9.966152175102432e-05,0.03538512499653734,39.68279958299536
7,1.0842958075712058e-05,1.9558539932216597e-05,0.025680874998215586,1.3273974983848752e-05,3.103571348980029e-05,0.036585041001671925,40.09229679200507
8,1.0082337186529438e-05,1.725750596140659e-05,0.03906620800262317,1.2870152313393806e-05,5.3374535165173144e-05,0.037363541006925516,39.42645737501152
9,1.146629339621056e-05,2.0662273405442664e-05,0.025939665996702388,1.6607538038959135e-05,0.00013975818336888415,0.03852733300300315,40.985211209001136
10,1.4278879887868733e-05,2.0446677207501512e-05,0.022203333006473258,1.8772902122444562e-05,0.00017508200492689273,0.03337779200228397,40.18604420799238
11,1.3768592282781306e-05,2.284061030694553e-05,0.027574583000387065,1.6712908431221372e-05,6.305660499853665e-05,0.04203383300045971,40.378392583006644
12,2.014609464138006e-05,3.136110959081816e-05,0.02341629099100828,2.7708143202478226e-05,0.00023915503402176025,0.0369988329912303,40.01549204099865
13,5.6479716622789795e-06,9.774691370015508e-06,0.025816875000600703,7.736337304961518e-06,4.6988943982739705e-05,0.03549874998861924,41.00731329199334
14,1.5521002909678892e-05,2.5701291246506557e-05,0.02511120800045319,1.8027533737343658e-05,3.632034082951122e-05,0.03808612500142772,40.51693966699531
15,4.460320057789251e-06,6.659111663037878e-06,0.026682499999878928,8.910154582898778e-06,0.00020944700643213247,0.037557540999841876,39.910680290995515
16,1.0492027902741907e-05,1.7412494491318324e-05,0.026771582997753285,1.2666901205559311e-05,2.9196345495542745e-05,0.03512504100217484,42.212451500003226
17,9.238434082400269e-06,1.7099716057640977e-05,0.026520375002291985,1.133633002062807e-05,3.176120765879736e-05,0.034966874998644926,40.91150987500441
18,1.2513643468763106e-05,2.1609453493302077e-05,0.02833962500153575,1.5960701395823267e-05,5.940951742746371e-05,0.037636832988937385,40.68678966599691
19,1.6794698190377348e-05,3.181966110475262e-05,0.024755083009949885,2.897910013718895e-05,0.000561867103114586,0.035331250008312054,41.222890292003285
20,1.5839711502952806e-05,2.630260176921232e-05,0.02485658299701754,2.7575224777958446e-05,0.0005342081099990876,0.03547091600194108,40.34244774999388
21,2.735474689341082e-05,3.864753819850646e-05,0.02357849999680184,3.184248581722426e-05,5.3484763288178246e-05,0.03367633400193881,39.900646583002526
22,1.0889044819953067e-05,1.965414098845435e-05,0.026546833993052132,1.2532469472517088e-05,2.6514600511638815e-05,0.036860208987491205,40.04410183400614
23,1.4860600433035609e-05,3.2202328926828714e-05,0.027178624994121492,2.0535454763824965e-05,0.0001982338846685769,0.03595016700273845,40.84766412500176
24,1.5994538229635502e-05,2.713743379769572e-05,0.023056291000102647,1.865623338420291e-05,4.1230430690022346e-05,0.032144459008122794,39.95854187500663
25,1.0224927746744117e-05,1.6144089335969777e-05,0.02614750000066124,1.3289633172857257e-05,0.00011476477538163475,0.03898712500813417,39.93912833300419
26,1.701458099165722e-05,3.315774506152988e-05,0.027209708001464605,1.972272974603714e-05,4.53668298421162e-05,0.03540154099755455,40.81807966600172
27,1.11709175859832e-05,2.3270817965081063e-05,0.026145499999984168,1.535069731136377e-05,9.559205837467414e-05,0.03719545800413471,40.31750070900307
28,5.305785866689845e-06,7.643100004678337e-06,0.026415040993015282,6.163433023133525e-06,1.0586445740670828e-05,0.03420737499254756,40.11032679199707
29,9.831977799873543e-06,1.4869618643355018e-05,0.02415475000452716,1.4117612106081703e-05,0.00013810155082249307,0.03272987500531599,40.390622374994564
30,2.5384187032136292e-05,3.877089829342042e-05,0.02458833401033189,2.9863981926296124e-05,7.554189277432142e-05,0.03270345801138319,39.9912887919927
31,1.5029280793586953e-05,3.0983591327719e-05,0.026798416991368867,1.8940266943964375e-05,6.877966239199682e-05,0.034495707994210534,40.273877208004706
32,2.4329318901408204e-05,4.517651040741923e-05,0.026658041009795852,3.3202951253365233e-05,0.00028445303536765037,0.038364000007277355,40.398848666998674
33,1.159518913818324e-05,1.9041769424007197e-05,0.023875958009739406,1.6564176414595774e-05,0.00021149011093204013,0.03591558299376629,39.81420700000308
34,4.620173002988604e-05,8.955932182638343e-05,0.031943333000526763,5.560070584517911e-05,0.00013072599611488144,0.038071999995736405,43.683874417009065
35,1.4513335193749613e-05,2.1142735157279703e-05,0.02972583299560938,1.829167915456071e-05,8.708373459932459e-05,0.036822082998696715,44.826394667004934
36,7.212106695541118e-06,1.1648752814355852e-05,0.041045000005397014,9.402323374046008e-06,5.662611823851228e-05,0.0484523339982843,45.11411749999388
37,1.2374391716447213e-05,1.934058298934522e-05,0.026041542005259544,1.4045001609429687e-05,2.492612619601316e-05,0.03472516698820982,41.45701787500002
38,7.347150262238769e-06,1.2928391187917927e-05,0.02612616699479986,9.438880416860821e-06,3.88446474783415e-05,0.03923933299665805,40.89446762501029
39,1.1275578263431654e-05,1.9285256715230937e-05,0.027184375008801,1.3363440084582878e-05,3.953636055300292e-05,0.03289325001242105,40.290547500000685
40,1.5485565563098027e-05,2.263085002174198e-05,0.03145945799769834,2.232663381155126e-05,0.0002913595127793012,0.04148654099844862,41.09757445899595
41,1.4580842535886024e-05,2.021221383500834e-05,0.027859957990585826,1.7059989488879112e-05,2.9750770858226262e-05,0.034865541994804516,41.08716679101053
42,2.10914878577357e-06,3.0917706901046784e-06,0.025368624992552213,6.726315647979075e-06,0.00028085582886132874,0.04013270800351165,40.815376708007534
43,1.3890126311951581e-05,1.9291268917371754e-05,0.026978291003615595,1.6328023575287705e-05,3.442561588953726e-05,0.03659691699431278,40.98450283400598
44,4.355296808722553e-05,7.509924384517412e-05,0.0253689170058351,6.062220858442536e-05,0.0006568519994544337,0.03759600000921637,40.874257792005665
45,1.0159938676833611e-05,1.6116088238698208e-05,0.026385707998997532,1.2594504693962356e-05,4.845609334058254e-05,0.03623245799099095,40.67268899999908
46,4.321421126763425e-06,6.3611551294759744e-06,0.02830958399863448,5.6577276395915865e-06,3.540728249940226e-05,0.03547854100179393,40.96947925000859
47,7.875888942257539e-06,1.4673294817656123e-05,0.03528891700261738,9.21549358889342e-06,1.9302124849066126e-05,0.06152245799603406,42.43835854200006
48,4.409717272727586e-05,8.403411747013052e-05,0.02503516699653119,5.783453208813798e-05,0.00033367261684866674,0.03561120800441131,47.21370750000642
49,1.2777683913026427e-05,1.9885352457668066e-05,0.026339625008404255,1.5684661262865185e-05,3.79192792477937e-05,0.034340707992669195,45.71964162500808
