seed,train_mae,train_rmse,train_inference_time_secs,test_mae,test_rmse,test_inference_time_secs
0,0.23385499385213904,0.2594232852239973,0.004387707998830592,0.23238042197519954,0.25847134056135196,0.0013310840004123747
1,0.23385499385213904,0.2594232852239973,0.003751583999473951,0.23238042197519954,0.25847134056135196,0.0007988329998624977
2,0.23385499385213904,0.2594232852239973,0.0024331670010724338,0.23238042197519954,0.25847134056135196,0.0007756249997328268
3,0.23385499385213904,0.2594232852239973,0.001567709001392359,0.23238042197519954,0.25847134056135196,0.0005103750008856878
4,0.23385499385213904,0.2594232852239973,0.003493250000246917,0.23238042197519954,0.25847134056135196,0.0005064169999968726
5,0.23385499385213904,0.2594232852239973,0.0025050000003830064,0.23238042197519954,0.25847134056135196,0.0014021249990037177
6,0.23385499385213904,0.2594232852239973,0.0014672499983134912,0.23238042197519954,0.25847134056135196,0.0004943750009260839
7,0.23385499385213904,0.2594232852239973,0.0026632089993654517,0.23238042197519954,0.25847134056135196,0.001300459000049159
8,0.23385499385213904,0.2594232852239973,0.0017769169990060618,0.23238042197519954,0.25847134056135196,0.0036998329997004475
9,0.23385499385213904,0.2594232852239973,0.0009248749993275851,0.23238042197519954,0.25847134056135196,0.00048795799921208527
10,0.23385499385213904,0.2594232852239973,0.003940999999031192,0.23238042197519954,0.25847134056135196,0.0005059169998276047
11,0.23385499385213904,0.2594232852239973,0.001238708000528277,0.23238042197519954,0.25847134056135196,0.002825749999828986
12,0.23385499385213904,0.2594232852239973,0.0017912500006787013,0.23238042197519954,0.25847134056135196,0.0004954169999109581
13,0.23385499385213904,0.2594232852239973,0.0029349159995035734,0.23238042197519954,0.25847134056135196,0.0014589579986932222
14,0.23385499385213904,0.2594232852239973,0.0028318750009930227,0.23238042197519954,0.25847134056135196,0.005381874998420244
15,0.23385499385213904,0.2594232852239973,0.004600292000759509,0.23238042197519954,0.25847134056135196,0.003635125000073458
16,0.23385499385213904,0.2594232852239973,0.0010110419989359798,0.23238042197519954,0.25847134056135196,0.001396292000208632
17,0.23385499385213904,0.2594232852239973,0.0029573749998235144,0.23238042197519954,0.25847134056135196,0.001257124999028747
18,0.23385499385213904,0.2594232852239973,0.002335999999559135,0.23238042197519954,0.25847134056135196,0.0026957089994539274
19,0.23385499385213904,0.2594232852239973,0.0023473750006814953,0.23238042197519954,0.25847134056135196,0.001250624998647254
20,0.23385499385213904,0.2594232852239973,0.0012668330000451533,0.23238042197519954,0.25847134056135196,0.0004909160015813541
21,0.23385499385213904,0.2594232852239973,0.002383707998887985,0.23238042197519954,0.25847134056135196,0.001239375000295695
22,0.23385499385213904,0.2594232852239973,0.004692415999670629,0.23238042197519954,0.25847134056135196,0.001301124999372405
23,0.23385499385213904,0.2594232852239973,0.003712249999807682,0.23238042197519954,0.25847134056135196,0.0016047909994085785
24,0.23385499385213904,0.2594232852239973,0.0028640000000450527,0.23238042197519954,0.25847134056135196,0.000533667000127025
25,0.23385499385213904,0.2594232852239973,0.002410834000329487,0.23238042197519954,0.25847134056135196,0.001233749999300926
26,0.23385499385213904,0.2594232852239973,0.0024026250011957018,0.23238042197519954,0.25847134056135196,0.007070832998579135
27,0.23385499385213904,0.2594232852239973,0.002349250000406755,0.23238042197519954,0.25847134056135196,0.0018970000000990694
28,0.23385499385213904,0.2594232852239973,0.004511667000770103,0.23238042197519954,0.25847134056135196,0.0014609169993491378
29,0.23385499385213904,0.2594232852239973,0.0026232910004182486,0.23238042197519954,0.25847134056135196,0.0017444170007365756
30,0.23385499385213904,0.2594232852239973,0.0036445000005187467,0.23238042197519954,0.25847134056135196,0.0020868329993390944
31,0.23385499385213904,0.2594232852239973,0.002446750000672182,0.23238042197519954,0.25847134056135196,0.0013165420004952466
32,0.23385499385213904,0.2594232852239973,0.0024346670015802374,0.23238042197519954,0.25847134056135196,0.0012401250005495967
33,0.23385499385213904,0.2594232852239973,0.000946209000176168,0.23238042197519954,0.25847134056135196,0.0004859590007981751
34,0.23385499385213904,0.2594232852239973,0.0012020000012853416,0.23238042197519954,0.25847134056135196,0.0004986670010111993
35,0.23385499385213904,0.2594232852239973,0.000906458000827115,0.23238042197519954,0.25847134056135196,0.0006244590003916528
36,0.23385499385213904,0.2594232852239973,0.0010879999990720535,0.23238042197519954,0.25847134056135196,0.0004752080003527226
37,0.23385499385213904,0.2594232852239973,0.001545917000839836,0.23238042197519954,0.25847134056135196,0.0012587500004883623
38,0.23385499385213904,0.2594232852239973,0.0019608329985203454,0.23238042197519954,0.25847134056135196,0.0007856669999455335
39,0.23385499385213904,0.2594232852239973,0.0022873750003782334,0.23238042197519954,0.25847134056135196,0.0017067080007109325
40,0.23385499385213904,0.2594232852239973,0.001488707999669714,0.23238042197519954,0.25847134056135196,0.0005070839997642906
41,0.23385499385213904,0.2594232852239973,0.000935958998525166,0.23238042197519954,0.25847134056135196,0.0005088750003778841
42,0.23385499385213904,0.2594232852239973,0.0009137080014625099,0.23238042197519954,0.25847134056135196,0.0008486670012644026
43,0.23385499385213904,0.2594232852239973,0.0018740420000540325,0.23238042197519954,0.25847134056135196,0.0024875830004020827
44,0.23385499385213904,0.2594232852239973,0.000999500000034459,0.23238042197519954,0.25847134056135196,0.0007793749991833465
45,0.23385499385213904,0.2594232852239973,0.0009847090004768688,0.23238042197519954,0.25847134056135196,0.0009264590007660445
46,0.23385499385213904,0.2594232852239973,0.0014283330001489958,0.23238042197519954,0.25847134056135196,0.000485791000755853
47,0.23385499385213904,0.2594232852239973,0.0009034579998115078,0.23238042197519954,0.25847134056135196,0.0004779579994647065
48,0.23385499385213904,0.2594232852239973,0.0025583749993529636,0.23238042197519954,0.25847134056135196,0.0009868329998425907
49,0.23385499385213904,0.2594232852239973,0.0009048330011864891,0.23238042197519954,0.25847134056135196,0.00048475000039616134
