seed,train_mae,train_rmse,train_inference_time_secs,test_mae,test_rmse,test_inference_time_secs,fit_time_secs
0,0.0005528876960125492,0.000856966026149764,0.017197458000737242,0.0005722667090135285,0.000889048238596046,0.027977833000477403,37.30244104198937
1,0.0010699364513058925,0.0014771866839101964,0.01771495801222045,0.0012290423524616329,0.0017482362193006029,0.02874391700606793,36.67545208398951
2,0.0002254754004997595,0.00032684385764158617,0.018274582995218225,0.0002364915948831133,0.0003365722768050887,0.030636166004114784,36.34647350000159
3,0.00073376116991891,0.001013293247784754,0.018766084001981653,0.0007886003588519845,0.0011013396512851864,0.029622792004374787,38.37338162500237
4,0.0003221939257146701,0.0004343834931214238,0.018508541004848666,0.0003462329846508729,0.0005043923298896841,0.027332624988048337,37.05663591600023
5,0.00029628983175461216,0.00040812606268483944,0.019224167001084425,0.0003450103379284863,0.0005471702443534034,0.03071879099297803,38.208729291000054
6,0.00021173550957060314,0.00029017055152996733,0.020231000002240762,0.00021821828123951513,0.0003042166013748513,0.02972683298867196,40.83829625000362
7,0.00048224785465667344,0.0006166888705206616,0.021335666999220848,0.0005565736200190591,0.0007498517113996939,0.028568624999024905,37.25541287500528
8,0.00033081258185416293,0.000458810018396301,0.021541707988944836,0.00037690801455651205,0.0005530983733633562,0.028523417000542395,37.306363124997006
9,0.00022631234597178898,0.0003486746410542444,0.06032812500779983,0.00026084524898241905,0.00040245569984844284,0.030609042005380616,37.1230339169997
10,0.0008966455957740106,0.001311391319719642,0.019346417000633664,0.0009878283414686293,0.0014627664944767374,0.031037875000038184,38.20313387499482
11,0.0003618752591619363,0.0004981721255489832,0.018959084001835436,0.000389931490363601,0.000553342891319345,0.028901500001666136,38.38902791700093
12,0.0007459664039410052,0.0010887465118327919,0.019238958004279993,0.0008099281606426677,0.0012617534645880937,0.03156204099650495,38.15246129200386
13,0.0007103760174847438,0.000928397297480425,0.02005570800974965,0.0007541983176404985,0.0010239008541126796,0.03167220800241921,39.130434082995635
14,0.00023574538307226088,0.0003397523411857393,0.01965287499479018,0.00025871680438863294,0.00038503806949169846,0.03063316699990537,38.235785249999026
15,0.0006019744351387203,0.0008183457373521742,0.020816040996578522,0.000637210752761522,0.0008688553575793512,0.030019541998626664,37.205311083002016
16,0.0005590342348932593,0.0007473739812768542,0.02103612499195151,0.0006122446989035495,0.0008544815103427813,0.03211624998948537,38.00335233300575
17,0.00020538552593956307,0.00029909188627214836,0.019910667004296556,0.0002348341475958905,0.0003980980113618625,0.03128541600017343,37.96481308300281
18,0.00039454258233321876,0.0006411365362610452,0.01932595898688305,0.0004131750260744348,0.0006329467476164872,0.031053083002916537,38.27055937499972
19,0.00011858178245148245,0.00017151261686967212,0.020113582999329083,0.00013677216903071297,0.00020741879626606273,0.03108304199122358,38.0486162090092
20,0.00017024638283128377,0.00022858644395957266,0.02259008400142193,0.00019591815441473429,0.0002822003132119829,0.030635290997452103,39.15057537499524
21,0.0002456717717057978,0.0003850000486802057,0.019195916000171565,0.0002689798372544287,0.00042598516214326006,0.0293062499986263,37.998462542003836
22,0.0007253379104113826,0.0010771564377345254,0.021539583001867868,0.0007871690558273883,0.0012309077041276458,0.03601525000703987,38.73562787499395
23,0.000296176800165735,0.00039375878805868067,0.019239250003010966,0.0003387840693878688,0.0005061969502169511,0.029700999992201105,37.89015958299569
24,0.00068920105541252,0.0009698189742931629,0.020543167003779672,0.0007503336430281839,0.001165641432564549,0.03096558401011862,37.245839167007944
25,0.0003935539845853616,0.0005252197182774313,0.02000824999413453,0.0004204470246188022,0.0006013119802837844,0.028576249998877756,38.35835824999958
26,0.0011195914965917686,0.001644559872422148,0.019450542007689364,0.0012225413915345172,0.0018546726155779585,0.029613916005473584,38.64519041699532
27,0.0012452996567856242,0.0016999595543704222,0.020799792007892393,0.0013384324240484475,0.0018509363082295528,0.02972566700191237,38.67693166600657
28,0.0005081284201140237,0.0006777359257640779,0.0204493749915855,0.0005589258420242948,0.0007860187383905659,0.03076425001199823,39.2630214170058
29,0.0006288775652711305,0.0009415552244669314,0.023335375008173287,0.0006660117571501322,0.0010169171032157602,0.029972082993481308,38.15179795899894
30,0.0002886539117717506,0.0005603921890680075,0.018551917004515417,0.0002691544425277939,0.0004278263076465881,0.030715540997334756,37.32435591699323
31,0.0010026191545418417,0.0014525475505309993,0.017055707998224534,0.0011076774200358954,0.0017047472257392495,0.02854866698908154,37.54180908300623
32,0.00015630105257188548,0.00022724178952048514,0.018268874991917983,0.00018354378628942082,0.0002906636121299692,0.028895333991385996,38.3015728330065
33,0.0005999280638303676,0.0008178137746582396,0.01802320798742585,0.0006688888185800172,0.0009259587111078183,0.03102433300227858,39.16949487499369
34,0.00020823342984574585,0.00027775919962710866,0.019421250006416813,0.0002224920339224731,0.0003019778996714568,0.03004108401364647,37.03431504200853
35,0.00028490299545739096,0.00039552833471571486,0.019144416000926867,0.0003076263544982491,0.00047223710145166925,0.028357500006677583,38.48302791699825
36,0.0004674188353571626,0.000628039032654919,0.021208915990428068,0.0005200882199587617,0.00077271312943078,0.030618292003055103,38.33137566699588
37,0.00015824003617782463,0.00023501837924512693,0.02012616601132322,0.00017501286062791745,0.00025924552836725247,0.03050533299392555,37.21131487500679
38,0.00046506022985758386,0.0006357372214537871,0.01910154199867975,0.0005511296974993888,0.0008466175167611663,0.0276170420111157,37.70598762501322
39,0.00016622543437755065,0.0002433070423382535,0.018934624997200444,0.00017644175609304904,0.00025885581486906226,0.02915708399086725,36.77203237499634
40,0.000398188728622198,0.0005410860051857708,0.017820167005993426,0.00041997474769329306,0.0005860940067017033,0.030781042005401105,38.865559833007865
41,0.0002070134733506785,0.00029724941958224896,0.02325220800412353,0.00023301193866407543,0.000351015907614774,0.03019112499896437,37.6699273330014
42,0.00030897167252498195,0.00047769879018956594,0.020035791996633634,0.00032840445052021117,0.0005306665373327717,0.03074154199566692,37.28881016699597
43,0.00011841075752720725,0.00015301956905108756,0.01879025000380352,0.00013792066386210725,0.00019813173841977107,0.028977624999242835,39.097072624994325
44,0.00044209958144528585,0.0006645480958850653,0.017990457999985665,0.0005041489058076636,0.0008028059038630189,0.028734916995745152,38.837379624994355
45,0.00026340069963632284,0.00035116811617743454,0.022278749995166436,0.0002900002365398154,0.0003928744848484006,0.03404837500420399,39.18568237499858
46,0.0002327833451890386,0.00034880450367188304,0.019511499995132908,0.00025636980154559313,0.0004302338051308863,0.028394499997375533,41.08176966600877
47,0.0007535493778716603,0.0009807387475545,0.018699749998631887,0.000804744294460859,0.0010722980493428618,0.03056066700082738,38.43351162500039
48,0.00019131806888339056,0.0002646021368826167,0.020166292000794783,0.00021981729763960757,0.00032272672807820505,0.034834374993806705,38.40933066600701
49,0.00026775802000671145,0.00038362486662824947,0.019465707999188453,0.0002936716187427075,0.0004327693247993113,0.028722542003379203,37.911897458005114
