seed,train_mae,train_rmse,train_inference_time_secs,test_mae,test_rmse,test_inference_time_secs
0,0.10071035479771638,0.11616896955111361,0.9443097909988865,0.011828621799066776,0.01574007202908914,1.731553832998543
1,0.10084918008692967,0.11631431653486513,1.015722125001048,0.011958600459031087,0.015792629785896413,1.8073271670000395
2,0.10070358526264461,0.11614276349200986,0.9524154159989848,0.011746348021299643,0.015548119091992165,1.8461585420009214
3,0.1006609226072737,0.11614129438283753,0.9697915420001664,0.012359373450319457,0.01594223121908636,1.6768308749997232
4,0.10078114474208415,0.11635410621041224,0.974512249998952,0.01218815640364772,0.016042452698903437,1.7680528750006488
5,0.10049391145895124,0.11604290161103828,1.0033669589993224,0.013391279267145251,0.016840183944541592,1.7128222080009436
6,0.10069085282820787,0.11615299549915223,0.9772146249997604,0.012761079024374953,0.016345393932494366,1.6849492500004999
7,0.10089197494977434,0.11639251604742246,0.8800733749994833,0.013357632818627806,0.017389393943459296,1.8317474579998816
8,0.10076090787803473,0.11626718092028313,0.9880456249993586,0.01250335297147321,0.016409695063016882,1.8167950839997502
9,0.10087937587098038,0.1163387405919519,0.9396660000002157,0.012677634684316184,0.01674583344523235,1.877865208000003
10,0.10099656409503587,0.11639512946856027,1.00003929200102,0.012280131811708159,0.01601664686063783,1.7333001250008238
11,0.1008849030749652,0.11634862449488995,0.9655741659989872,0.012213745283359263,0.01583756484518892,1.875477540999782
12,0.10082064972455738,0.11612365436073382,0.9344846250005503,0.01085566912593491,0.014221355270506423,1.747596416998931
13,0.10086721190519345,0.11629424296032699,0.970634291999886,0.011533714849441289,0.015152868269345627,1.902006333000827
14,0.10073062299895773,0.11612832451373616,1.0084270000006654,0.013083534854606541,0.016367825809293867,1.7436164999999164
15,0.1006898999273776,0.11619066246419858,0.9334743750005146,0.012607353831519206,0.01609958819885625,1.7575544169994828
16,0.10078472056156333,0.11616629715242387,0.908305457998722,0.012002539969606789,0.015407841186940783,1.7900810000010097
17,0.10067731897641267,0.1161250221724264,1.0591490829992836,0.013534781126642739,0.017640156463137876,1.7863239579983201
18,0.10090262703963904,0.11628087448642031,0.9817835409994586,0.01212002422714891,0.01585926074067003,1.7122990419993585
19,0.1006710279240951,0.11626426254547349,0.9052184580014,0.012943452578888667,0.017359748076159972,1.9412463749995368
20,0.10080681288609263,0.11628282522595138,0.952270290999877,0.012965636772112219,0.016689326284785214,1.7883951669991802
21,0.10062035939760247,0.11618875128337984,1.0135955839996313,0.013123382700361168,0.01757509896503096,1.776487334000194
22,0.10072060155347422,0.11620743150818995,0.9442154999997001,0.012175260311022099,0.016197697712892242,1.8417734999984532
23,0.10096379390363514,0.11633268430771035,0.9728592909996223,0.013390268022956942,0.017532957797706986,2.4305359999998473
24,0.10082507408561671,0.11628504353579643,1.0974009170004138,0.011678234843004336,0.015244187375383439,2.2635037079999165
25,0.10088744015644104,0.1163902700638983,1.0594557499989605,0.012463983603780334,0.016456116360244036,2.1196857079994516
26,0.10081252588478906,0.11632212039776345,1.6621377089995804,0.012787291385699506,0.01670033544502701,1.960644417000367
27,0.10085158350680574,0.11625874264509561,0.9919627079998463,0.013208893940394805,0.017042222450099058,1.8057247910001024
28,0.10082893954882374,0.11625937511525863,1.0262518749987066,0.013557307870342322,0.018173889516377988,1.785681499999555
29,0.10097219737137535,0.11644254309624846,0.9505081250008516,0.012807859010495986,0.01645299897642702,1.8348052910005208
30,0.10059907549882918,0.11624509099955757,1.0363700000016252,0.013580041707050362,0.01763424109443374,1.862663750000138
31,0.10090739622121127,0.11638152724227618,1.0646014169997216,0.013622873338495023,0.017511053804253003,1.894721541000763
32,0.10099617000143227,0.116465063014761,1.0087979169984465,0.012604553421028387,0.016705640694199997,1.7301577079997514
33,0.10079736032652754,0.11622375033465204,1.0131779580005968,0.013069048788529557,0.016977569777405555,1.7626220419988385
34,0.10083686964128889,0.11636691668636898,1.054268541998681,0.01314569449624301,0.016962019727402803,1.8923937500003376
35,0.10080044320663978,0.11629934334478158,1.087225417000809,0.013057032217371466,0.017211692424593826,1.894331332998263
36,0.10061800908462926,0.11613734573141944,1.0249224580002192,0.012552601924107759,0.01647469119054991,1.7712907919994905
37,0.10047840613352005,0.11592278052537194,1.0680927499997779,0.013478332394502246,0.017390846535818787,1.8513976670001284
38,0.10093183926267149,0.11631822690308806,1.0639759170007892,0.011830765709125467,0.015408263384357888,1.7908993340006418
39,0.10073384346444351,0.11623699097531554,0.9805577500010259,0.01326078458057395,0.01776430653077058,1.793032999999923
40,0.10103506740372141,0.1165523513551236,1.0926282500004163,0.012689922245785036,0.016891515616492936,1.778944584000783
41,0.10072899084704708,0.1162855370844027,0.8991464999999152,0.013450042592181211,0.017316577436307167,1.814913541000351
42,0.10080987497323292,0.1162872727817204,1.0582536669990077,0.013267882925989667,0.017116656563185045,1.8755551670001296
43,0.1008211370624364,0.11618661724576441,0.934364500000811,0.01228491171977776,0.01630424074722322,1.7585219579996192
44,0.10075933988644492,0.11620946494832306,1.0304835419992742,0.011997504800024393,0.01618538262854488,1.640538915999059
45,0.10082885951900103,0.11637636519717211,0.9406451659997401,0.012273646036787787,0.015855776920074612,1.8518915839995316
46,0.10078371540949035,0.11614730660954574,0.9810097079989646,0.012902967543832028,0.016429043493570775,1.7227700000003097
47,0.10090979731610593,0.1163516898445939,1.0238059580005938,0.012327652614901497,0.016184936896549866,1.829490000000078
48,0.10080445593410788,0.11631283730025907,0.9364344169989636,0.013212943114913969,0.01733125643917683,1.8746690419993683
49,0.10075537945425347,0.11622584561055659,1.0927221669990104,0.012794545321760959,0.01665287714944521,1.7691969579991564
