,model_type,n_width,n_layers,l2_relative,time_fit,xlim_min,xlim_max,n_dim,n_points_train,n_points_test,random_seed
186,randomfeatures,1625,1,0.003457069973259797,2.3922433853149414,-1,1,2,10000,10000,2
187,randomfeatures,1625,1,0.003201584387400586,1.5741443634033203,-1,1,2,10000,10000,3
188,randomfeatures,1625,1,0.0033148923203808025,2.634330987930298,-1,1,2,10000,10000,4
189,randomfeatures,1625,1,0.003146466285639533,3.0272157192230225,-1,1,2,10000,10000,5
190,randomfeatures,2580,1,0.0031024121565203307,9.336724758148193,-1,1,2,10000,10000,1
191,randomfeatures,2580,1,0.0030015629763852714,6.7529213428497314,-1,1,2,10000,10000,2
192,randomfeatures,2580,1,0.003038428380165663,5.076318025588989,-1,1,2,10000,10000,3
193,randomfeatures,2580,1,0.003179603381059631,5.070178508758545,-1,1,2,10000,10000,4
194,randomfeatures,2580,1,0.0031509933304071755,5.088752508163452,-1,1,2,10000,10000,5
195,randomfeatures,4096,1,0.0031069730068830595,17.710592031478882,-1,1,2,10000,10000,1
196,randomfeatures,4096,1,0.0031220888024884644,25.281270742416382,-1,1,2,10000,10000,2
197,randomfeatures,4096,1,0.002900369463004638,23.760308742523193,-1,1,2,10000,10000,3
198,randomfeatures,4096,1,0.0030138220821995373,21.573593616485596,-1,1,2,10000,10000,4
199,randomfeatures,4096,1,0.0031311050207727944,23.65841770172119,-1,1,2,10000,10000,5
200,randomfeatures,64,2,0.16400911899410114,0.044435977935791016,-1,1,2,10000,10000,1
201,randomfeatures,64,2,0.20652532066999882,0.04456281661987305,-1,1,2,10000,10000,2
