0,1,2,3,4,5,6
0.81262,0.87958,0.89234,0.90652,0.92336,0.93814,0.95024
0.8097,0.8698,0.8771,0.881,0.8892,0.8916,0.8948
0.5254337787628174,1.7497475147247314,3.6876442432403564,7.660915374755859,26.950831174850464,64.07919359207153,129.20313429832458
