0,1,2,3,4,5,6
0.9065,0.95658,0.89076,0.90066,0.89186,0.91464,0.89238
0.8712,0.8791,0.8664,0.8653,0.8703,0.8611,0.8706
58.375258684158325,80.6046371459961,51.943543434143066,72.77219367027283,56.43865776062012,80.89257574081421,53.31760287284851
