0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.82014,0.87794,0.89044,0.90618,0.92354,0.93766,0.94984,0.81882,0.87834,0.89198,0.90612,0.9183,0.93146,0.94224
0.8168,0.8693,0.8764,0.8826,0.8912,0.8932,0.8941,0.8159,0.8691,0.8773,0.8814,0.8774,0.8738,0.8695
0.49897098541259766,1.3597478866577148,2.479646682739258,5.381401300430298,18.028913497924805,45.61333131790161,89.75510334968567,0.5102794170379639,1.3420758247375488,2.491224527359009,5.373492240905762,17.964672088623047,45.57718229293823,89.28906464576721
