0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.91538,0.915,0.92902,0.93144,0.90062,0.868,0.86602,0.91804,0.93578,0.9355,0.90694,0.92216,0.91994,0.91728
0.8816,0.8826,0.8825,0.8786,0.8684,0.8478,0.8491,0.8866,0.8868,0.8866,0.8844,0.8862,0.8845,0.8775
50.21248483657837,51.084991693496704,59.39994430541992,63.45367765426636,55.803179025650024,54.44736671447754,53.176751375198364,50.49629044532776,54.17292308807373,55.30236792564392,46.69387769699097,51.128905296325684,54.03237223625183,57.796799182891846
