0,1,2,3,4,5
0.91036,0.92266,0.93544,0.95074,0.96218,0.97074
0.9017,0.9119,0.9185,0.9235,0.9266,0.9263
1.8076810836791992,4.955300331115723,16.34477186203003,54.108086585998535,130.882483959198,207.59025192260742
0.99988,0.99972,0.99926,0.99866,0.99744,0.9951
0.9527,0.9483,0.9439,0.9441,0.9391,0.938
