0,1,2,3,4,5,6
0.83814,0.91124,0.92334,0.93578,0.95094,0.96184,0.97098
0.8335,0.9021,0.9124,0.9178,0.9226,0.9255,0.9283
0.5278871059417725,2.572349786758423,4.248716354370117,10.928319692611694,38.600048303604126,83.76362299919128,145.89010739326477
