0,1,2,3,4,5,6
0.9357,0.9403,0.93274,0.9301,0.91502,0.90218,0.88762
0.9076,0.9122,0.9039,0.9018,0.8938,0.8873,0.8793
63.57593488693237,84.71415567398071,76.43815684318542,83.77897787094116,72.88064670562744,53.86477208137512,57.19367432594299
