0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.83232,0.91004,0.92338,0.937,0.94702,0.95786,0.9665,0.8323,0.91036,0.92266,0.93544,0.95074,0.96218,0.97074
0.83,0.9025,0.9126,0.9184,0.9152,0.9107,0.9057,0.8289,0.9017,0.9119,0.9185,0.9235,0.9266,0.9263
0.5091252326965332,1.3493177890777588,2.5239129066467285,5.416112184524536,17.974689722061157,45.50369882583618,89.20637726783752,0.5181248188018799,1.3231992721557617,2.48382306098938,5.359385251998901,18.00499200820923,45.76964354515076,89.32701539993286
