0,1,2,3,4,5,6
0.76176,0.86788,0.88278,0.8982,0.92076,0.93608,0.94842
0.7625,0.857,0.8703,0.8768,0.8861,0.8913,0.8945
0.2289271354675293,1.0704336166381836,2.503054141998291,6.103248596191406,22.98721981048584,59.53762340545654,113.60973167419434
