0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.90526,0.90756,0.90652,0.88898,0.89874,0.90254,0.89852,0.91094,0.90712,0.94612,0.9369,0.93832,0.92766,0.92512
0.8731,0.8735,0.8731,0.8655,0.8736,0.8557,0.8689,0.8769,0.8744,0.8911,0.8801,0.8789,0.8828,0.8817
58.664647817611694,64.80940461158752,61.078155517578125,49.054890632629395,59.93174076080322,80.86058306694031,74.02996921539307,54.385565757751465,49.01222276687622,56.80316519737244,56.32213830947876,56.31460976600647,52.41039419174194,53.616044759750366
