0,1,2,3,4,5
0.86662,0.88138,0.89948,0.91884,0.93644,0.94968
0.8582,0.8677,0.8775,0.8861,0.8914,0.8944
1.58430814743042,4.4199538230896,22.556354999542236,78.13629174232483,77.84724998474121,88.10154676437378
0.99996,0.99994,0.999,0.9988,0.99028,0.98342
0.9482,0.9456,0.9278,0.9277,0.9137,0.9078
