0,1,2,3,4,5,6
0.90834,0.91944,0.91556,0.89108,0.89596,0.88888,0.88292
0.8733,0.8795,0.8761,0.8706,0.8678,0.8664,0.8397
62.183093309402466,68.39866018295288,76.06318187713623,49.11170840263367,64.93612694740295,60.06110167503357,81.86581516265869
