0,1,2,3,4,5,6
0.96458,0.93778,0.92254,0.91946,0.89154,0.89004,0.84598
0.9107,0.9038,0.8983,0.8993,0.8767,0.8792,0.8364
94.97771453857422,101.60507321357727,99.89609694480896,95.89215803146362,119.03150033950806,126.30333375930786,127.99293231964111
