0,1,2,3,4,5,6
0.93542,0.93324,0.93814,0.9207,0.9181,0.92374,0.913
0.9073,0.9096,0.9071,0.902,0.8977,0.9006,0.8953
67.12194466590881,66.2802677154541,75.76263308525085,59.7552216053009,72.02180409431458,103.91836953163147,110.51544427871704
