0,1,2,3,4,5,6
0.91606,0.9441,0.92426,0.90116,0.86978,0.87828,0.83008
0.8828,0.8868,0.8775,0.8705,0.8525,0.8543,0.8145
51.0640389919281,58.29806065559387,55.74591779708862,50.28700661659241,47.41749119758606,53.909703731536865,53.34304594993591
