0,1,2,3,4,5,6
0.9102,0.92846,0.90672,0.89936,0.89094,0.87666,0.90468
0.8717,0.8802,0.8711,0.8673,0.8698,0.8509,0.8673
62.65857124328613,81.37029004096985,69.81423020362854,66.14777994155884,53.55155324935913,61.22847080230713,82.7787344455719
