0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.75682,0.86662,0.88138,0.89948,0.91884,0.93644,0.94968,0.75684,0.86544,0.87244,0.87704,0.88534,0.89716,0.90808
0.7609,0.8582,0.8677,0.8775,0.8861,0.8914,0.8944,0.7609,0.8531,0.8559,0.8524,0.8387,0.8185,0.8055
0.21890044212341309,0.9963977336883545,2.0671467781066895,4.86630654335022,18.23204255104065,45.06312417984009,94.66888117790222,0.24106931686401367,1.228092908859253,2.288351058959961,5.545164108276367,20.24959921836853,45.37140226364136,92.31951475143433
