,architecture,input_dim,layer_width,n_layers,n_modes,regularization_scale,train_rel_l2,val_rel_l2,test_rel_l2,time_spent,seed
65,deeponet_swim,256,512,2,32,1e-06,0.054715588071319814,0.06018735821501296,0.059231120648208936,4.3324006563052535,692726736
66,deeponet_swim,256,4096,1,16,1e-06,0.0014562622017496255,0.0021184679813281413,0.0021415831231699125,23.32411749009043,670634947
67,deeponet_swim,256,4096,1,32,1e-10,0.00030449242664479237,0.0008502380299187111,0.0008837400459861652,20.967437103390694,379972924
68,deeponet_swim,256,4096,1,32,1e-08,0.0004995582593049549,0.001100968681105517,0.001090824751628238,22.414059915579855,614068602
69,deeponet_swim,256,4096,1,32,1e-06,0.0013969511098577759,0.002119804012531237,0.00213156673848625,22.01821273844689,942617843
70,deeponet_swim,256,4096,2,8,1e-10,0.02065666045521618,0.020638150850030446,0.020306067087224117,22.451065918430686,948152969
71,deeponet_swim,256,4096,2,8,1e-08,0.020741359552647266,0.0208331789097734,0.020515488137937084,23.59922555834055,204121325
72,deeponet_swim,256,4096,2,8,1e-06,0.021583578388542454,0.02199987871456873,0.02173407290549679,21.147439180873334,34652800
73,deeponet_swim,256,4096,2,16,1e-10,0.001022407436869688,0.0023331480166711,0.0023218057973816066,25.2470781262964,628081589
74,deeponet_swim,256,4096,2,16,1e-08,0.002233894204329414,0.0037903083373830374,0.0037658673514583724,23.988301704637706,188861009
75,deeponet_swim,256,4096,2,16,1e-06,0.006303513258772799,0.007861070290641684,0.0077459140761648145,23.97109058033675,190634571
76,deeponet_swim,256,4096,2,32,1e-10,0.0009259710838730274,0.0024058861244704043,0.0024063699285840905,22.700381205417216,593636087
77,deeponet_swim,256,4096,2,32,1e-08,0.0022174254733175404,0.003817145279081088,0.0038278483443210417,25.33855355810374,287438544
78,deeponet_swim,256,4096,2,32,1e-06,0.006460827605732157,0.008034088449029229,0.008012612281268592,24.16744453087449,429147228
79,deeponet_swim,256,4096,4,8,1e-10,0.027887147512713727,0.03809764991529126,0.03742062963856252,26.770918267779052,368821373
80,deeponet_swim,256,4096,4,8,1e-08,0.03979595340996376,0.04971055575837481,0.04841980010373205,28.2317881481722,791512633
81,deeponet_swim,256,4096,4,8,1e-06,0.07745061362306156,0.08532650032366337,0.08297425480632022,26.590386712923646,721111589
82,deeponet_swim,256,4096,4,16,1e-10,0.018596706250815,0.032384866319991476,0.031715479170443296,27.890955541282892,924788937
83,deeponet_swim,256,4096,4,16,1e-08,0.03563609945883051,0.04683183150424753,0.04624686830636657,27.789393248967826,877684249
