,architecture,input_dim,layer_width,n_layers,n_modes,regularization_scale,train_rel_l2,val_rel_l2,test_rel_l2,time_spent,seed
212,in_fourier_swim,256,2048,1,32,1e-10,0.001182997167987291,0.001809389891339317,0.0018103155044672092,3.1177724227309227,883289257
213,in_fourier_swim,256,1024,4,32,1e-10,0.05669492362262825,0.06533342999027257,0.0651758663993776,2.1916396217420697,798963594
214,in_fourier_swim,256,2048,1,8,1e-08,0.002463703340485631,0.003093429852264825,0.003047818450863712,2.688220183365047,262612017
215,in_fourier_swim,256,1024,2,32,1e-06,0.04014744478316807,0.045040288957655356,0.04480025770606226,1.6667649606242776,676508500
216,in_fourier_swim,256,512,4,8,1e-06,0.11741871603047165,0.1231266913791486,0.12110454206328052,1.0340163903310895,782208789
217,in_fourier_swim,256,512,2,16,1e-06,0.06272602141352036,0.06766735995926042,0.06751279066868839,0.7561606233939528,462730266
218,in_fourier_swim,256,512,1,32,1e-10,0.005391705564749094,0.005918361281702015,0.005798864380662983,0.5455249845981598,912963910
219,in_fourier_swim,256,256,2,16,1e-06,0.1319424726093966,0.13793731820888688,0.1362898178784968,0.3244187058880925,249969128
220,in_fourier_swim,256,256,1,16,1e-08,0.011674279588667095,0.012217606819292138,0.012024137702241805,0.2495451932772994,942353038
221,in_fourier_swim,256,256,4,8,1e-10,0.13407531261326158,0.13982368138985343,0.1379999065803594,0.5492717884480953,357802612
222,in_fourier_swim,256,1024,1,16,1e-08,0.004658446194534001,0.005285712540143075,0.005132679611875665,0.9621613239869475,107377462
223,in_fourier_swim,256,1024,1,32,1e-10,0.0025780446809892422,0.003197827220249861,0.003151955002372586,1.2222498869523406,233056297
224,in_fourier_swim,256,256,4,8,1e-06,0.18481272401660773,0.1894390064448848,0.1870293280594689,0.5016631437465549,894081142
225,in_fourier_swim,256,4096,4,16,1e-08,0.05111129079996624,0.06417049299376726,0.06320944647916651,20.73245913349092,704507441
226,in_fourier_swim,256,2048,4,32,1e-08,0.06351836586075037,0.07303086038400089,0.07360629467335737,5.001678381115198,76441843
227,in_fourier_swim,256,2048,1,16,1e-08,0.0024999491976151643,0.0031781641920639453,0.003114137916428195,2.788679191842675,646379724
228,in_fourier_swim,256,512,2,32,1e-08,0.06788266431783631,0.07435597469123385,0.07332085124341275,0.6559476451948285,538633965
229,in_fourier_swim,256,1024,1,16,1e-10,0.0026054531417631795,0.0032436093302563125,0.0031906652862212417,0.9026323556900024,577318859
230,in_fourier_swim,256,2048,1,16,1e-06,0.00754929438235753,0.00827974373281669,0.008147206114237169,2.9547661310061812,664061610
231,in_fourier_swim,256,4096,2,16,1e-06,0.011173257450673595,0.013201660771131808,0.013102535861559683,16.915687834843993,63957609
232,in_fourier_swim,256,512,2,8,1e-06,0.06920783554277797,0.07540939367929872,0.07434813293908947,0.6409769831225276,426198610
233,in_fourier_swim,256,2048,2,8,1e-08,0.014481981321669038,0.017853248516121512,0.01771166187290402,3.2267159624025226,14025564
234,in_fourier_swim,256,4096,4,16,1e-10,0.02887063108099956,0.046136118802409046,0.045156854854180306,21.075800045393407,431539742
235,in_fourier_swim,256,256,2,8,1e-10,0.12020995200229703,0.12505554084946746,0.12430873069172803,0.3359546959400177,539806103
236,in_fourier_swim,256,256,1,32,1e-08,0.011873808072648196,0.012401617231083231,0.012165304147177262,0.1916434234008193,857642361
237,in_fourier_swim,256,4096,2,8,1e-10,0.001635307968372934,0.003186339124578086,0.0031780856544665987,17.319930106401443,423212506
238,in_fourier_swim,256,2048,1,8,1e-10,0.0012431883749569952,0.0017583329907383844,0.0017739714892939951,2.6446689339354634,99953058
239,in_fourier_swim,256,512,1,32,1e-08,0.006718639728497833,0.007214217821748719,0.007156104327239412,0.3931675748899579,790745179
240,in_fourier_swim,256,4096,1,16,1e-06,0.002529142599380061,0.003488923859547727,0.003447408545272232,15.21482159756124,403685653
241,in_fourier_swim,256,1024,4,32,1e-10,0.06062985044483503,0.07005987154894815,0.06969872995057075,2.177859733812511,897442981
242,in_fourier_swim,256,1024,4,16,1e-08,0.0761835939849848,0.08484224773211899,0.0836619622824155,2.0979189183562994,268903778
243,in_fourier_swim,256,512,2,16,1e-10,0.07096894543457856,0.07733719889393023,0.07628866995238037,0.658414919860661,816158259
244,in_fourier_swim,256,512,1,32,1e-06,0.01794837985002127,0.018430851584536653,0.018257594058846856,0.441946342587471,678321603
245,in_fourier_swim,256,4096,4,16,1e-06,0.10607930770794906,0.11797746147595632,0.11435068770117177,21.655060357414186,172765318
246,in_fourier_swim,256,1024,1,8,1e-06,0.012356304290537233,0.012978565160867215,0.012795725986227111,0.9315509609878063,246059704
247,in_fourier_swim,256,1024,2,8,1e-08,0.027261605103129048,0.03136544559950474,0.030986400952839017,1.4395403433591127,315247272
248,in_fourier_swim,256,512,4,32,1e-10,0.13622108893514048,0.1439327901061146,0.14157319058796936,1.112180300988257,767098222
249,in_fourier_swim,256,256,2,16,1e-06,0.1343563503705866,0.13828513027796535,0.1377372644631518,0.37048254162073135,292453010
250,in_fourier_swim,256,512,2,16,1e-10,0.07157011883292366,0.07796003428541366,0.07741475330902109,0.8368998700752854,511878257
251,in_fourier_swim,256,256,2,32,1e-08,0.12303459938966944,0.1288721787500505,0.12590406286769953,0.38780311681330204,859152723
252,in_fourier_swim,256,1024,4,32,1e-06,0.10035718109874389,0.10719765765267765,0.10569778246167467,2.4292137986049056,471710218
253,in_fourier_swim,256,256,2,16,1e-08,0.1324506134222803,0.13824913187035542,0.1379111339619612,0.41326894890516996,881421932
254,in_fourier_swim,256,256,4,16,1e-10,0.17835923155631828,0.18351090928899583,0.1798151346977905,0.5234571173787117,914012051
255,in_fourier_swim,256,256,4,32,1e-06,0.11570361666737952,0.11924292847926032,0.11624831211171022,0.5668088560923934,41428252
256,in_fourier_swim,256,4096,4,8,1e-08,0.052886818970489344,0.06552489674806386,0.06481204793860335,20.075711659155786,901692551
257,in_fourier_swim,256,1024,4,32,1e-06,0.11304834009383254,0.12154330961744987,0.11776539193988542,2.1894305236637592,788934691
258,in_fourier_swim,256,1024,2,8,1e-06,0.04126925485479383,0.04575057780485349,0.04551924959145509,1.2303986260667443,796974465
259,in_fourier_swim,256,512,4,32,1e-06,0.1182535209271953,0.1241336679804397,0.12044081691139855,1.1095431614667177,151498678
260,in_fourier_swim,256,1024,1,32,1e-08,0.004646012588149548,0.0052601474930587195,0.005146463940899569,1.3944371761754155,618349870
261,in_fourier_swim,256,1024,4,16,1e-06,0.1290588579682863,0.1390547776639764,0.13654569101373726,2.0361185129731894,342901076
262,in_fourier_swim,256,2048,2,32,1e-10,0.007625638088410377,0.010049039918276992,0.009922536050154335,3.50009579770267,807853343
263,in_fourier_swim,256,2048,4,8,1e-06,0.0993073239428916,0.10973276780794977,0.10633292881902442,4.843559226021171,525338380
264,in_fourier_swim,256,256,4,16,1e-06,0.1765912297196253,0.18039595095958608,0.17663924387840416,0.5063035059720278,749140017
265,in_fourier_swim,256,4096,2,16,1e-06,0.01180709539025495,0.013922911989976161,0.013690916902418783,16.87880542408675,302424945
266,in_fourier_swim,256,256,1,16,1e-06,0.021048416230081024,0.021544449598720972,0.021114596783580478,0.21001872047781944,65367776
267,in_fourier_swim,256,2048,2,16,1e-06,0.03052596733727946,0.03516028346130512,0.0348485765759851,4.178087767213583,562632655
268,in_fourier_swim,256,2048,2,16,1e-08,0.014636472005487794,0.018021147655563362,0.017803618255844086,3.375174254179001,254603878
269,in_fourier_swim,256,4096,2,16,1e-08,0.003929922167079208,0.005798893359429322,0.005758768707103956,17.30083952471614,970580322
270,in_fourier_swim,256,1024,2,8,1e-06,0.04221890184964352,0.04704187202911342,0.0468485187380785,1.2274797931313515,478309631
271,in_fourier_swim,256,256,1,8,1e-06,0.02091261562941182,0.021433110389597484,0.021085063088844825,0.22839797101914883,735777596
272,in_fourier_swim,256,512,2,32,1e-06,0.07294088584379302,0.07894256709944968,0.07831313519346089,0.6626093098893762,855712410
273,in_fourier_swim,256,1024,1,16,1e-08,0.004533343639203187,0.0051590099841630575,0.005053269734531813,0.9935064753517509,448411843
274,in_fourier_swim,256,4096,1,8,1e-06,0.0026812112847120497,0.003574664288032964,0.0035714806854775,14.64414290431887,900440143
275,in_fourier_swim,256,1024,4,32,1e-08,0.08440335898947812,0.09311449747811097,0.09184957398081854,2.370569004677236,699279816
276,in_fourier_swim,256,512,2,16,1e-06,0.06392783946335336,0.06907209456264475,0.06815749431336335,0.7037371173501015,234062186
277,in_fourier_swim,256,4096,2,16,1e-10,0.0014206862029005043,0.0030221542417840884,0.0030033055370892654,17.648801520466805,528359334
278,in_fourier_swim,256,4096,4,32,1e-08,0.05562422736076386,0.06843114323783604,0.068099931938326,20.723614882677794,719991783
279,in_fourier_swim,256,512,2,32,1e-10,0.06594360588544747,0.07156591236645438,0.0710048585287859,0.7529886495321989,155275287
280,in_fourier_swim,256,512,2,16,1e-08,0.06160785849012305,0.06695822316802717,0.06577233081858742,0.6260243216529489,410228297
281,in_fourier_swim,256,256,4,16,1e-08,0.18921456349700502,0.19421841655563837,0.190746975376155,0.5384768573567271,419990857
282,in_fourier_swim,256,1024,1,32,1e-06,0.01241799557434096,0.013049169585113679,0.012771408285207736,1.1001795465126634,294540582
283,in_fourier_swim,256,2048,4,8,1e-10,0.038842130324375654,0.050185292032523816,0.0504648978361789,4.887869657017291,949938625
284,in_fourier_swim,256,256,2,16,1e-06,0.1310551590422881,0.13588103906059165,0.1352062962347471,0.3283995967358351,870884185
285,in_fourier_swim,256,256,1,8,1e-10,0.010696189097206099,0.011223687485579763,0.01103930750321688,0.2017922755330801,535886360
286,in_fourier_swim,256,512,2,16,1e-06,0.06524569104821931,0.07030053359672193,0.0693675175200478,0.6593110850080848,765828700
287,in_fourier_swim,256,1024,2,32,1e-10,0.01690461887064617,0.020005621564809548,0.019452180714361045,1.615863025188446,53914239
288,in_fourier_swim,256,512,2,16,1e-10,0.061295022032554144,0.06648391557344725,0.06576844800284164,0.7106955042108893,592808590
289,in_fourier_swim,256,512,1,8,1e-08,0.00673443099517687,0.007221109709661294,0.007152110818181486,0.37907032109797,975883317
290,in_fourier_swim,256,512,4,16,1e-10,0.10435567725589315,0.11084022018976547,0.1100404458952582,1.1919642081484199,266550507
291,in_fourier_swim,256,4096,4,8,1e-06,0.09604096699008506,0.10574583354333614,0.10362506294115766,20.542008511722088,71554703
292,in_fourier_swim,256,1024,1,8,1e-10,0.0025222375074700027,0.003090908242391752,0.0030745581155718136,0.8900784328579903,520726635
293,in_fourier_swim,256,256,2,32,1e-08,0.11776957826776549,0.12176138410093658,0.12120412997674665,0.38285178877413273,951391952
294,in_fourier_swim,256,2048,4,16,1e-06,0.09892991046040252,0.10880866785925114,0.10715006656583859,5.452880941331387,257138447
295,in_fourier_swim,256,1024,4,16,1e-10,0.056300644468982836,0.06442642901460068,0.06326791247632042,2.0414249766618013,429596948
296,in_fourier_swim,256,2048,1,16,1e-10,0.0011641456813547982,0.001786760936581944,0.0018278566670218315,2.747309618629515,206431192
297,in_fourier_swim,256,512,4,16,1e-06,0.11973018029457755,0.12560044349001895,0.12436859927873635,1.2135274950414896,284146721
298,in_fourier_swim,256,256,1,8,1e-08,0.011477093802493198,0.01211916933919614,0.011854047773898325,0.24104289710521698,738893203
299,in_fourier_swim,256,2048,2,8,1e-06,0.02963070803189381,0.0337664321850188,0.033690342112602675,3.3121680580079556,265460700
300,in_fourier_swim,256,1024,1,8,1e-10,0.0025635913569860896,0.0031404358127062864,0.0031290466603127788,0.940988882444799,140545512
301,in_fourier_swim,256,1024,4,8,1e-08,0.07982324244359265,0.08835703228504266,0.0871319519248599,2.04560443200171,890374245
302,in_fourier_swim,256,4096,1,16,1e-10,0.0004468364879723977,0.0010613996797166681,0.0010848382736985708,15.379821532405913,879312636
303,in_fourier_swim,256,2048,1,32,1e-06,0.007177273615707913,0.007938469450825117,0.007809041962488351,3.091757683083415,179349882
304,in_fourier_swim,256,2048,4,8,1e-08,0.060922536797546965,0.07124996071817098,0.06976185933866,5.0241037318482995,101166269
305,in_fourier_swim,256,512,2,32,1e-08,0.07472302169391264,0.08094318550657183,0.07991730552673469,0.7233367552980781,331816030
306,in_fourier_swim,256,512,2,16,1e-08,0.058382677146809975,0.06321444126671985,0.06256281224610408,0.6306551825255156,434408760
307,in_fourier_swim,256,256,2,32,1e-10,0.12291790457988301,0.12730947681120036,0.1275833482871177,0.33601371943950653,317268951
308,in_fourier_swim,256,4096,2,16,1e-10,0.0014783035704958288,0.003201790757968914,0.0031596778296298328,16.77196684293449,474969401
309,in_fourier_swim,256,256,2,8,1e-06,0.13958251101177155,0.14442577294698253,0.1417096587967195,0.3285759277641773,874890286
310,in_fourier_swim,256,1024,2,8,1e-10,0.017498505847413484,0.02071634638578609,0.020504666972539016,1.53235237672925,148407645
311,in_fourier_swim,256,2048,2,32,1e-06,0.030995436032799282,0.03527310245379332,0.03502110721434319,3.694938061758876,997849907
312,in_fourier_swim,256,4096,1,8,1e-06,0.0027654663265179514,0.00368575577070623,0.0036315890325269774,15.985208538360894,114706555
313,in_fourier_swim,256,1024,1,16,1e-10,0.0025796715689122987,0.00321193214137485,0.003145752068166552,1.027973179705441,113746496
314,in_fourier_swim,256,256,2,16,1e-10,0.129612840838915,0.13375787649755846,0.1329409762440123,0.28465364780277014,298168625
315,in_fourier_swim,256,256,4,32,1e-06,0.18447155878995725,0.19051146368477614,0.18802084524114446,0.5503612980246544,787384133
316,in_fourier_swim,256,2048,2,8,1e-06,0.030045565582379256,0.034533595141318006,0.034373388808028475,3.142118281684816,590887789
317,in_fourier_swim,256,2048,1,8,1e-06,0.007604242432080661,0.008352139417703311,0.00823535491816343,2.469479378312826,94818091
318,in_fourier_swim,256,256,4,16,1e-06,0.15738600398969665,0.1628995984024346,0.1594687372635684,0.5257199592888355,424171563
319,in_fourier_swim,256,2048,1,32,1e-06,0.007380533047662174,0.008100292977121781,0.007944481715442297,2.8346938211470842,157622000
320,in_fourier_swim,256,512,4,16,1e-06,0.1391935626421312,0.14528053857025947,0.14405473211538206,1.1559355547651649,369670741
321,in_fourier_swim,256,4096,1,16,1e-06,0.0025389249458949805,0.0034620405104297375,0.0034527069755698686,14.393135874532163,118150460
322,in_fourier_swim,256,512,2,8,1e-10,0.06100899231595449,0.0662125547127516,0.06542214233357219,0.5754307676106691,697381724
323,in_fourier_swim,256,256,2,8,1e-10,0.13516382610655267,0.14069274510500487,0.1388831817841592,0.2909460626542568,500540093
324,in_fourier_swim,256,4096,4,8,1e-06,0.09725892676639318,0.1072520043388985,0.10445984457324722,19.476525514386594,550413001
325,in_fourier_swim,256,1024,4,32,1e-10,0.06107010842197174,0.07064811231552272,0.07018893696842675,2.202211975120008,255026566
326,in_fourier_swim,256,256,4,32,1e-06,0.20101010740831315,0.2065814402965101,0.20586702750401006,0.54334766138345,731233949
327,in_fourier_swim,256,1024,4,8,1e-08,0.08055774392566696,0.08987491190413084,0.08719006938742374,2.1577473701909184,809138213
328,in_fourier_swim,256,2048,2,32,1e-08,0.014509293604191799,0.017960405261619083,0.017824384934484294,3.526789953932166,781019938
329,in_fourier_swim,256,2048,1,8,1e-06,0.007359647149384213,0.008111417253220368,0.007978045016440803,2.489001329988241,857694663
330,in_fourier_swim,256,2048,2,32,1e-10,0.008177791881341549,0.010917331750940833,0.01068447237124392,3.483294832520187,938096084
331,in_fourier_swim,256,256,4,32,1e-08,0.14204315510079213,0.14844641487327007,0.14543893596969024,0.575015657581389,655031372
332,in_fourier_swim,256,512,1,32,1e-10,0.005475506329029815,0.00604195118280641,0.005911378210321937,0.42691335640847683,474384879
333,in_fourier_swim,256,4096,4,32,1e-06,0.09782904797607797,0.10827021537238424,0.10724272913089353,24.25094500556588,802144636
334,in_fourier_swim,256,256,1,16,1e-10,0.01131660689894661,0.011809383773072028,0.011716230855223357,0.23779071494936943,834539256
335,in_fourier_swim,256,4096,1,8,1e-10,0.000724314225962044,0.0011368664358953789,0.001150635460052137,14.95839611440897,826412400
336,in_fourier_swim,256,2048,1,8,1e-10,0.0012458029624483247,0.0017583518592755088,0.0017758642413751632,2.4824419738724828,381564697
337,in_fourier_swim,256,1024,2,32,1e-06,0.04081933094727692,0.04576943887528672,0.04515862310839699,1.4565984942018986,700081293
338,in_fourier_swim,256,1024,2,32,1e-08,0.028411854403974493,0.03295668850912502,0.03254680036835203,1.4372977241873741,210254169
339,in_fourier_swim,256,1024,2,8,1e-08,0.028287952409804328,0.032996168478612316,0.032469831389167626,1.197552408091724,118318331
340,in_fourier_swim,256,2048,4,32,1e-10,0.03945481003935168,0.05037464093618668,0.050201480471062696,5.05066282954067,367370165
341,in_fourier_swim,256,1024,4,16,1e-08,0.07430749819812549,0.08249370057334046,0.08098543710304243,2.18670907150954,712889824
342,in_fourier_swim,256,512,4,32,1e-06,0.13427951687459844,0.14192727644217462,0.13883820445484774,1.2326111858710647,6161012
343,in_fourier_swim,256,1024,1,8,1e-08,0.004457520453783371,0.005038805178785131,0.0049599579129377186,1.025988114066422,459096435
344,in_fourier_swim,256,2048,2,32,1e-06,0.029225905200043485,0.03355293489471171,0.03313818333898439,3.2746205953881145,838105049
345,in_fourier_swim,256,4096,2,32,1e-06,0.011206694219562491,0.013234532133463902,0.013027165050416291,18.164546093903482,53621789
346,in_fourier_swim,256,1024,1,32,1e-08,0.004529729803986211,0.005144545699428928,0.005035450937591624,1.1288192998617887,13649313
347,in_fourier_swim,256,1024,2,16,1e-06,0.04362113001437212,0.04838011273371664,0.047990260646238514,1.402082628570497,827707267
348,in_fourier_swim,256,2048,4,16,1e-06,0.0929959834692234,0.10229822997800378,0.09981077661330436,4.878621420823038,125104391
349,in_fourier_swim,256,4096,1,16,1e-10,0.00045090899408213716,0.0010858356842939612,0.0011058841365879373,16.366145827807486,824059326
350,in_fourier_swim,256,1024,4,8,1e-06,0.11351179046381214,0.12224255009527739,0.11995078442547405,2.2528509786352515,209619035
351,in_fourier_swim,256,2048,1,8,1e-06,0.0073589931138510565,0.00808863332325688,0.007912984630932525,2.5562895499169827,119363186
352,in_fourier_swim,256,256,1,16,1e-10,0.010891176396800886,0.011413888158865498,0.011210421904642604,0.3045856496319175,484770037
353,in_fourier_swim,256,256,1,32,1e-10,0.01102920166932242,0.011556010622957141,0.011405784994517826,0.23624434508383274,257347607
354,in_fourier_swim,256,1024,2,8,1e-06,0.04408514116415454,0.049218514625233446,0.0489601932644984,1.2220952874049544,130896460
355,in_fourier_swim,256,512,1,8,1e-10,0.00553789138139146,0.00609899617532469,0.005963642968075503,0.3971809707581997,260943955
356,in_fourier_swim,256,256,1,16,1e-08,0.011807386084224656,0.01240119878907014,0.012258446193437468,0.21858510002493858,527546230
357,in_fourier_swim,256,1024,2,16,1e-06,0.04161885996723424,0.046595440846868744,0.046278919625519374,1.4776428425684571,610977097
358,in_fourier_swim,256,2048,1,32,1e-08,0.0024803262222776474,0.0031527222530695447,0.003106959916016092,3.0451820120215416,388906699
359,in_fourier_swim,256,2048,2,32,1e-10,0.008256859509405929,0.011010765853803164,0.010898777152667615,3.5878162188455462,12034094
360,in_fourier_swim,256,512,1,8,1e-10,0.005444515584774897,0.006045183946779014,0.005931138812140454,0.38306852523237467,39487329
361,in_fourier_swim,256,1024,2,32,1e-10,0.01761527496232393,0.020958530542481646,0.020468763031528222,1.53510323446244,330266656
362,in_fourier_swim,256,256,2,32,1e-10,0.12291758358885105,0.12827296976480332,0.1268984098862965,0.3412596024572849,866873855
363,in_fourier_swim,256,4096,1,16,1e-06,0.0025893765852652456,0.0034916061745432583,0.0034572938075184325,15.026386731304228,282686650
364,in_fourier_swim,256,256,1,8,1e-06,0.021218428973698182,0.021807046583952314,0.021399502023500085,0.1979717118665576,640025674
365,in_fourier_swim,256,256,2,8,1e-10,0.11783576880124999,0.12170500960531905,0.1217358819419133,0.2773889070376754,325229846
366,in_fourier_swim,256,512,1,16,1e-10,0.005432865247185771,0.006068620534750951,0.005967058485814301,0.5259839938953519,315329051
367,in_fourier_swim,256,4096,1,8,1e-08,0.0010570224448155313,0.0016614989357893065,0.0016552340068539868,16.51755114365369,489128468
368,in_fourier_swim,256,2048,4,8,1e-08,0.06487408317311774,0.07523706249734513,0.0740986899697352,4.768933526240289,692930955
369,in_fourier_swim,256,4096,4,8,1e-10,0.026339063816888046,0.0407026228080153,0.041085311262084936,20.47744052950293,798386860
370,in_fourier_swim,256,2048,1,16,1e-06,0.007606404046208492,0.008304974319314809,0.00819285431653764,2.7816048078238964,611045774
371,in_fourier_swim,256,512,2,8,1e-08,0.07302920860231314,0.07924585064423542,0.07825619584382167,0.6117216385900974,877641258
372,in_fourier_swim,256,512,4,8,1e-06,0.12267561052649062,0.12838739172493988,0.1253188326064088,1.0048321392387152,759313427
373,in_fourier_swim,256,4096,4,32,1e-06,0.09487869890612878,0.10500855041951619,0.10240126155552927,20.430219795554876,133646645
374,in_fourier_swim,256,256,4,8,1e-10,0.17118932002100198,0.17771609721092083,0.17601562381040117,0.5418736711144447,474044183
375,in_fourier_swim,256,512,2,8,1e-08,0.06209458304836375,0.06767088813526927,0.06687379397330792,0.5808043666183949,937178728
376,in_fourier_swim,256,2048,2,16,1e-08,0.014329901207858202,0.017620907776169488,0.01735408882112272,3.4691958632320166,633985443
377,in_fourier_swim,256,512,4,8,1e-08,0.10335462887420087,0.11038514061260497,0.10814215481139879,1.017363477498293,300323584
378,in_fourier_swim,256,4096,2,8,1e-08,0.004130046819027549,0.0060087481386508,0.005895369592552107,16.69906444940716,663591323
379,in_fourier_swim,256,4096,4,16,1e-06,0.09965904831996278,0.1101170196141553,0.10778700164061976,20.68460698518902,128469598
380,in_fourier_swim,256,512,1,8,1e-08,0.006656948414610311,0.007175758023668874,0.007072978873759424,0.37730918265879154,292518662
381,in_fourier_swim,256,1024,1,16,1e-08,0.004611941939251573,0.005233210850676373,0.005107826168084829,1.060808033682406,666516354
382,in_fourier_swim,256,512,1,16,1e-08,0.006674237212171524,0.0072020790774786824,0.007064155566274974,0.4073428241536021,635783737
383,in_fourier_swim,256,4096,1,16,1e-10,0.0004428378498931402,0.0010502059069465342,0.0010747186612490097,15.089760048314929,149249688
384,in_fourier_swim,256,4096,4,16,1e-08,0.05156136117504193,0.06437359911723399,0.06400112329728483,20.662948281504214,377734649
385,in_fourier_swim,256,1024,1,32,1e-08,0.004611863464043002,0.005222851442558661,0.005133555745600855,1.2041888013482094,273085234
386,in_fourier_swim,256,1024,1,16,1e-06,0.012475403435650541,0.013144366083784253,0.01282117309205764,0.9837334416806698,24841443
387,in_fourier_swim,256,2048,1,8,1e-10,0.0012559653433687982,0.0017752343380091468,0.0017967125644512284,2.4861222384497523,92062452
388,in_fourier_swim,256,256,2,8,1e-08,0.1252202447282108,0.13014905215990477,0.12793492286514552,0.3018897483125329,293050369
389,in_fourier_swim,256,1024,4,8,1e-10,0.060645723749817027,0.06993015396340757,0.06909820591890035,2.179657170549035,130366961
390,in_fourier_swim,256,4096,4,8,1e-10,0.027095300769842432,0.04201715184194921,0.041528683589451124,20.427866619080305,283680764
391,in_fourier_swim,256,512,4,8,1e-10,0.10367890802802093,0.11062087232500094,0.10926598034634187,1.0391086647287011,151280348
392,in_fourier_swim,256,2048,1,32,1e-08,0.002466918586460228,0.003149098422912513,0.0031087909890683083,2.9798053819686174,458979220
393,in_fourier_swim,256,256,1,8,1e-10,0.01133844522103802,0.011797486405447605,0.01174395949423952,0.20459502935409546,990105212
394,in_fourier_swim,256,2048,2,16,1e-06,0.028101619281621266,0.032134481534449956,0.03213615671414603,3.301878722384572,526776464
395,in_fourier_swim,256,512,4,8,1e-08,0.11322267495883626,0.12008107563930266,0.11932784859820314,1.0159567762166262,492014681
396,in_fourier_swim,256,1024,1,32,1e-06,0.01242238020343892,0.01300601450650318,0.012776841422735174,0.991677719168365,870414418
397,in_fourier_swim,256,256,2,32,1e-08,0.12248339174727617,0.12738885019796772,0.12670213047992668,0.34837824013084173,707987424
398,in_fourier_swim,256,1024,1,16,1e-06,0.012702912429117457,0.013381081013689022,0.013070704368513784,1.0177201610058546,85935713
399,in_fourier_swim,256,512,2,32,1e-10,0.05843728545141908,0.06354123835021705,0.06285927664273444,0.7341916421428323,701482012
400,in_fourier_swim,256,512,1,16,1e-06,0.01736294586213365,0.01788115788475052,0.017526335793536633,0.42510808166116476,561242325
401,in_fourier_swim,256,4096,1,32,1e-10,0.0004502770703284148,0.00105665987213803,0.001093801733405711,15.369586111977696,58942072
402,in_fourier_swim,256,4096,1,32,1e-10,0.0004516374269240211,0.0010906269262341995,0.001105428155031795,15.216995633207262,221290476
403,in_fourier_swim,256,4096,2,32,1e-06,0.011254651174090469,0.013313619204815877,0.01312435530388628,16.70869572274387,222641293
404,in_fourier_swim,256,4096,4,8,1e-10,0.027228518049545715,0.042196144294689396,0.04161451435792143,19.806858176365495,809427984
