,architecture,input_dim,layer_width,n_layers,n_modes,batch_size,learning_rate,n_epochs,patience,weight_decay,train_rel_l2,val_rel_l2,test_rel_l2,time_spent,seed
78,deeponet,256,512,2,16,n/a,5e-05,90000,4500,0,0.0020614834502339363,0.0022712049540132284,0.002256072359159589,450.3960978323594,442811964
79,deeponet,256,2048,1,32,n/a,0.0005,90000,4500,0,0.0070223500952124596,0.007233062293380499,0.007223965134471655,210.56787725538015,871691440
80,deeponet,256,4098,4,16,n/a,5e-05,90000,4500,0,0.00348867429420352,0.0038859941996634007,0.003854756709188223,4900.381870144978,820272845
81,deeponet,256,4098,1,8,n/a,1e-05,90000,4500,0,0.02139580249786377,0.021348847076296806,0.021026037633419037,764.1499358480796,456219264
82,deeponet,256,2048,2,8,n/a,0.0001,90000,4500,0,0.021540461108088493,0.021491190418601036,0.021174941211938858,280.0188233964145,197641145
83,deeponet,256,1024,1,16,n/a,5e-05,90000,4500,0,0.005200998857617378,0.005416349973529577,0.005395531188696623,412.467350050807,924072157
84,deeponet,256,2048,1,32,n/a,5e-05,90000,4500,0,0.004565595183521509,0.0048187486827373505,0.004780228715389967,514.1636037416756,374661370
85,deeponet,256,256,4,32,n/a,1e-05,90000,4500,0,0.002577288541942835,0.002846220275387168,0.0028157182969152927,530.1159278452396,930184978
86,deeponet,256,4098,2,16,n/a,0.0001,90000,4500,0,0.005064728204160929,0.005311792250722647,0.0052746920846402645,1379.0339834550396,478342612
87,deeponet,256,512,1,8,n/a,0.0005,90000,4500,0,0.021587735041975975,0.021524420008063316,0.02121121622622013,176.50214016996324,551195424
88,deeponet,256,4098,4,8,n/a,0.0005,90000,4500,0,0.02356877736747265,0.023613478988409042,0.023253753781318665,1415.9123756997287,609097814
89,deeponet,256,512,2,32,n/a,1e-05,90000,4500,0,0.001923895557411015,0.002104776678606868,0.002098510041832924,472.7640841472894,684342491
90,deeponet,256,256,4,8,n/a,0.0005,90000,4500,0,0.020960019901394844,0.020965944975614548,0.020651351660490036,209.46534078009427,794570598
91,deeponet,256,2048,2,8,n/a,1e-05,90000,4500,0,0.020762387663125992,0.020653333514928818,0.02031630650162697,1712.7530927881598,294263376
92,deeponet,256,2048,4,8,n/a,5e-05,90000,4500,0,0.02086181938648224,0.02079245075583458,0.0204628799110651,1760.5734875164926,96418288
93,deeponet,256,512,4,8,n/a,0.0001,90000,4500,0,0.02114810422062874,0.02107047848403454,0.02073817141354084,291.4486188357696,906102882
94,deeponet,256,4098,2,8,n/a,0.0001,90000,4500,0,0.02116931602358818,0.021125856786966324,0.020811278373003006,1523.0586380902678,927967460
95,deeponet,256,1024,1,8,n/a,1e-05,90000,4500,0,0.021413106471300125,0.021358665078878403,0.02103789895772934,704.0340515915304,816692435
96,deeponet,256,4098,1,32,n/a,1e-05,90000,4500,0,0.005033530294895172,0.005353447515517473,0.005293496884405613,1339.515957149677,323556009
97,deeponet,256,256,4,32,n/a,5e-05,90000,4500,0,0.0023136117961257696,0.0025592835154384375,0.0025370584335178137,789.2040817877278,116077485
98,deeponet,256,1024,1,32,n/a,1e-05,90000,4500,0,0.00571012357249856,0.005970751401036978,0.00597613537684083,750.1284721139818,999643688
99,deeponet,256,512,4,16,n/a,0.0001,90000,4500,0,0.002663593040779233,0.003004187485203147,0.0029707287903875113,296.19957354292274,329900980
100,deeponet,256,512,1,16,n/a,5e-05,90000,4500,0,0.005041650030761957,0.00523401377722621,0.0052081020548939705,510.33361170068383,282178009
101,deeponet,256,256,1,32,n/a,5e-05,90000,4500,0,0.005116586107760668,0.005273434799164534,0.005265938118100166,415.72037543263286,898253167
102,deeponet,256,2048,1,32,n/a,0.0001,90000,4500,0,0.004642191343009472,0.004859465640038252,0.0048408652655780315,552.3818215616047,493410637
103,deeponet,256,256,2,32,n/a,5e-05,90000,4500,0,0.0019500741036608815,0.0021282953675836325,0.0021100081503391266,447.05617104284465,68391019
104,deeponet,256,2048,2,8,n/a,0.0005,90000,4500,0,0.02251373790204525,0.022502068430185318,0.022179782390594482,187.60826581344008,91559768
105,deeponet,256,256,4,16,n/a,0.0005,90000,4500,0,0.004189445171505213,0.004655779339373112,0.004661597777158022,228.01811093091965,79281530
106,deeponet,256,1024,2,8,n/a,1e-05,90000,4500,0,0.020756622776389122,0.020642809569835663,0.020311696454882622,878.9147063856944,728606899
107,deeponet,256,256,1,8,n/a,0.0001,90000,4500,0,0.02122124843299389,0.021137671545147896,0.020803702995181084,535.0772138275206,671482186
108,deeponet,256,256,1,32,n/a,0.0001,90000,4500,0,0.004483200144022703,0.004640856292098761,0.004608596675097942,410.5813340898603,321131107
109,deeponet,256,2048,4,16,n/a,1e-05,90000,4500,0,0.0020785918459296227,0.0023385616950690746,0.0023141305427998304,3007.8902151202783,569331397
110,deeponet,256,512,4,8,n/a,0.0001,90000,4500,0,0.02096550166606903,0.020887400954961777,0.02055487222969532,193.3119152886793,276178355
111,deeponet,256,4098,2,16,n/a,1e-05,90000,4500,0,0.0020537881646305323,0.002255571074783802,0.002236412139609456,5672.9299479248,276110390
112,deeponet,256,4098,2,16,n/a,5e-05,90000,4500,0,0.003861643373966217,0.004127717576920986,0.004069684538990259,1741.4836377613246,712963042
113,deeponet,256,512,4,32,n/a,5e-05,90000,4500,0,0.001736012171022594,0.002008760115131736,0.0019724962767213583,809.0968982353806,540887031
114,deeponet,256,4098,4,16,n/a,5e-05,90000,4500,0,0.0037374217063188553,0.004151237662881613,0.004120924510061741,4184.256899612024,53172755
115,deeponet,256,1024,1,16,n/a,0.0001,90000,4500,0,0.004914142657071352,0.005143750458955765,0.005079823080450296,549.8658609502017,3933923
116,deeponet,256,512,4,16,n/a,5e-05,90000,4500,0,0.0018177727470174432,0.0020797341130673885,0.0020645209588110447,819.98446110636,555778566
117,deeponet,256,512,1,32,n/a,5e-05,90000,4500,0,0.004603358916938305,0.004795957822352648,0.004783663898706436,551.7749715587124,803537644
118,deeponet,256,1024,1,8,n/a,1e-05,90000,4500,0,0.021335460245609283,0.021288830786943436,0.020969333127141,603.6207941798493,24355010
119,deeponet,256,256,4,8,n/a,5e-05,90000,4500,0,0.02073407918214798,0.020625025033950806,0.02028580941259861,637.9009085409343,502933258
120,deeponet,256,4098,2,16,n/a,0.0001,90000,4500,0,0.004429782275110483,0.004655121359974146,0.004648133181035519,1851.9874126417562,14283341
121,deeponet,256,256,4,32,n/a,5e-05,90000,4500,0,0.002227712655439973,0.002478483133018017,0.002460774965584278,524.7950345762074,529271843
122,deeponet,256,512,1,16,n/a,0.0005,90000,4500,0,0.005617841612547636,0.0058350772596895695,0.0057876985520124435,194.7220687288791,875780147
123,deeponet,256,256,4,32,n/a,0.0005,90000,4500,0,0.003656794549897313,0.004149782937020063,0.004158805590122938,234.15743577759713,602278644
124,deeponet,256,256,4,16,n/a,0.0005,90000,4500,0,0.0038705961778759956,0.004376547411084175,0.004323447123169899,185.5656851734966,57026316
125,deeponet,256,512,2,16,n/a,5e-05,90000,4500,0,0.0020891607273370028,0.00229538232088089,0.0022883908823132515,549.775106142275,932253042
126,deeponet,256,2048,2,16,n/a,1e-05,90000,4500,0,0.001989299664273858,0.002198713831603527,0.002163234632462263,1893.965065728873,13397522
127,deeponet,256,4098,2,8,n/a,1e-05,90000,4500,0,0.02078770473599434,0.020682336762547493,0.020350228995084763,5382.0290211532265,726894722
128,deeponet,256,512,2,32,n/a,1e-05,90000,4500,0,0.0019442170159891248,0.0021150042302906513,0.0021186734084039927,676.6179513502866,922923787
129,deeponet,256,256,1,32,n/a,5e-05,90000,4500,0,0.005234026350080967,0.005414162762463093,0.005388434045016766,545.1345259193331,709785145
130,deeponet,256,512,4,16,n/a,0.0001,90000,4500,0,0.0023113263305276632,0.0026614926755428314,0.0026323432102799416,510.7477162834257,358148414
131,deeponet,256,4098,2,16,n/a,1e-05,90000,4500,0,0.0020544109866023064,0.002260227920487523,0.0022490781266242266,5815.694299932569,136012484
132,deeponet,256,512,1,16,n/a,0.0005,90000,4500,0,0.005354020278900862,0.005539375357329845,0.005524669773876667,240.59972896054387,184133833
133,deeponet,256,256,4,8,n/a,0.0001,90000,4500,0,0.02082461677491665,0.0207319725304842,0.020404914394021034,247.59693052619696,572915164
134,deeponet,256,4098,4,8,n/a,0.0001,90000,4500,0,0.021667448803782463,0.02165679633617401,0.02131996862590313,3365.2041905066,154385380
135,deeponet,256,2048,1,32,n/a,1e-05,90000,4500,0,0.005372507032006979,0.005653446074575186,0.005590374115854502,752.1608847118914,375777662
136,deeponet,256,4098,2,16,n/a,0.0005,90000,4500,0,0.006891454104334116,0.007214459590613842,0.0071956622414290905,718.4229917880148,951617981
137,deeponet,256,2048,4,8,n/a,0.0001,90000,4500,0,0.02110716700553894,0.021078240126371384,0.020764080807566643,1014.703766560182,827000104
138,deeponet,256,256,4,8,n/a,0.0001,90000,4500,0,0.020844342187047005,0.020748822018504143,0.0204191692173481,348.3633395303041,35049605
139,deeponet,256,4098,4,16,n/a,0.0001,90000,4500,0,0.005316878668963909,0.005705531220883131,0.005726953968405724,2955.5224655931816,474849654
140,deeponet,256,2048,4,32,n/a,1e-05,90000,4500,0,0.0013658646494150162,0.0016480576014146209,0.0016240110853686929,4254.221551238559,33050049
141,deeponet,256,1024,2,32,n/a,5e-05,90000,4500,0,0.001560809905640781,0.0017311967676505446,0.0017245534108951688,844.5882822480053,600953160
142,deeponet,256,256,1,16,n/a,0.0001,90000,4500,0,0.005499923136085272,0.005666800308972597,0.005656478926539421,549.3440797682852,849987424
143,deeponet,256,512,1,32,n/a,1e-05,90000,4500,0,0.006356020923703909,0.006577859167009592,0.006570403929799795,507.24455612245947,288369660
144,deeponet,256,4098,4,16,n/a,0.0001,90000,4500,0,0.005134776700288057,0.005573192611336708,0.005556597840040922,2298.89377669245,706897213
145,deeponet,256,2048,2,8,n/a,0.0005,90000,4500,0,0.021229909732937813,0.021190745756030083,0.02086741104722023,470.2246047910303,548044460
146,deeponet,256,256,1,16,n/a,1e-05,90000,4500,0,0.007487371563911438,0.0076324655674397945,0.007628616876900196,408.69102875702083,110341926
147,deeponet,256,512,1,32,n/a,0.0005,90000,4500,0,0.003988237120211124,0.004175386391580105,0.004136065486818552,361.52172254770994,150296418
148,deeponet,256,256,4,16,n/a,1e-05,90000,4500,0,0.0026878630742430687,0.002983953570947051,0.0029367643874138594,535.0406400216743,340594159
149,deeponet,256,1024,1,32,n/a,5e-05,90000,4500,0,0.004502434749156237,0.004716900642961264,0.004698739852756262,444.3336607022211,270576525
150,deeponet,256,1024,4,8,n/a,1e-05,90000,4500,0,0.020745350047945976,0.020636461675167084,0.020301761105656624,1234.7775415237993,97424780
151,deeponet,256,512,4,32,n/a,5e-05,90000,4500,0,0.0018086666241288185,0.002081490820273757,0.0020601300057023764,805.8355590607971,500337407
152,deeponet,256,4098,4,32,n/a,1e-05,90000,4500,0,0.0016127435956150293,0.0018838827963918447,0.001865746802650392,10454.465463427827,941267041
153,deeponet,256,512,4,16,n/a,5e-05,90000,4500,0,0.0017743193311616778,0.0020264952909201384,0.002034762641415,818.5524480594322,939442593
154,deeponet,256,256,1,8,n/a,1e-05,90000,4500,0,0.021850893273949623,0.0217753779143095,0.02148461900651455,573.3084453046322,992968040
155,deeponet,256,2048,4,32,n/a,1e-05,90000,4500,0,0.0013692235806956887,0.0016419165767729282,0.0016331641236320138,4103.091956517659,804004940
156,deeponet,256,512,1,8,n/a,1e-05,90000,4500,0,0.021528631448745728,0.021468287333846092,0.021159393712878227,465.15474984329194,927538931
157,deeponet,256,2048,1,8,n/a,5e-05,90000,4500,0,0.021286901086568832,0.0212100762873888,0.02090432494878769,530.4633072409779,562390765
158,deeponet,256,512,2,8,n/a,5e-05,90000,4500,0,0.02075585164129734,0.020651021972298622,0.020311569795012474,566.9071676908061,91338251
159,deeponet,256,512,2,32,n/a,5e-05,90000,4500,0,0.0016696262173354626,0.0018424087902531028,0.0018235892057418823,641.9506771545857,897642243
